id_comentario_anonimizado,comentario,final_misoginia,final_toxicidade,texto_analise,score_perspective_max,latencia_api,detalhe_toxicity,detalhe_severe,detalhe_identity,detalhe_insult,tipo_origem,unified_label,original_label_column
comentario_1463260,"a mulher aponta o cabresto para a esquerda e o cavalo (homem) vai para a direita, é revoltante para as magnânimas como um animal até então subserviente tenha vontade própria.",1,1,"a mulher aponta o cabresto para a esquerda e o cavalo (homem) vai para a direita, é revoltante para as magnânimas como um animal até então subserviente tenha vontade própria.",0.3048984,0.03204631805419922,0.3048984,0.008354187,0.15945168,0.26957804,comentarios_misoginia,1,final_misoginia
comentario_1717845,EU tenho 68 anos e estou lutando p tirar essa armadura😂 e vou consegui😊😂,0,0,EU tenho 68 anos e estou lutando p tirar essa armadura😂 e vou consegui😊😂,0.11429678,0.09976005554199219,0.11429678,0.009307861,0.01555616,0.017163089,comentarios_misoginia,0,final_misoginia
comentario_2540974,A única mulher que merece o meu choro é a minha mãe.,0,0,A única mulher que merece o meu choro é a minha mãe.,0.2820025,0.09791755676269531,0.2820025,0.012962224,0.12735364,0.14331897,comentarios_misoginia,0,final_misoginia
comentario_1115207,"o pior não é a groselha que ele conta, o pior é que ele se reproduziu e deixou o mundo mais merda.",0,1,"o pior não é a groselha que ele conta, o pior é que ele se reproduziu e deixou o mundo mais merda.",0.7510937,0.09234142303466797,0.7510937,0.20984669,0.21470967,0.5678696,comentarios_misoginia,0,final_misoginia
comentario_275830,Parabéns!Seu marido é um homem feliz😊,0,0,Parabéns!Seu marido é um homem feliz😊,0.006724371,0.1010444164276123,0.0058118035,0.00046014786,0.0013319228,0.006724371,comentarios_misoginia,0,final_misoginia
comentario_771070,No fundo vc sabe o quão superficial e infantil vc é.,0,1,No fundo vc sabe o quão superficial e infantil vc é.,0.46327567,0.07753944396972656,0.37751234,0.023076924,0.018771807,0.46327567,comentarios_misoginia,0,final_misoginia
comentario_1440942,Já ouvi isso do pastor Cláudio Duarte,0,0,Já ouvi isso do pastor Cláudio Duarte,0.0064013693,0.03877854347229004,0.0049950094,0.00043153763,0.0016371552,0.0064013693,comentarios_misoginia,0,final_misoginia
comentario_1918882,Parabéns pelas lindas palavras de Sabedoria minha querida 👏😊a solitude é um prazer 😊,0,0,Parabéns pelas lindas palavras de Sabedoria minha querida 👏😊a solitude é um prazer 😊,0.005570114,0.10547041893005371,0.0031729306,0.00024318695,0.0005480308,0.005570114,comentarios_misoginia,0,final_misoginia
comentario_1021855,"😢  assumi uma mulher na época com 29 anos grávida de 2 meses de outro cara Ficamos 7 anos. Agora tomei bica e fui chamado de brega porque estou só estudando pra concurso. Não bebo ,não fumo.Já ela preferiu me lagar e voltar a fazer e fumar e provavelmente  ficar com outros..FUI TROUXA ASSUMIDO",0,0,"😢  assumi uma mulher na época com 29 anos grávida de 2 meses de outro cara Ficamos 7 anos. Agora tomei bica e fui chamado de brega porque estou só estudando pra concurso. Não bebo ,não fumo.Já ela preferiu me lagar e voltar a fazer e fumar e provavelmente  ficar com outros..FUI TROUXA ASSUMIDO",0.3302291,0.09228253364562988,0.3302291,0.023106033,0.06249457,0.26957804,comentarios_misoginia,0,final_misoginia
comentario_328971,Não acredito em NEM UMA palavra. A vida na rede é pura falsidade.,0,0,Não acredito em NEM UMA palavra. A vida na rede é pura falsidade.,0.19870108,0.08601140975952148,0.19870108,0.002746582,0.0060676485,0.11978693,comentarios_misoginia,0,final_misoginia
comentario_450144,"a espctro ficou cortando a outra mulher todo hora,isso sim e falta de respeito.",0,0,"a espctro ficou cortando a outra mulher todo hora,isso sim e falta de respeito.",0.27412915,0.09298920631408691,0.27412915,0.011978149,0.10221587,0.09416737,comentarios_misoginia,0,final_misoginia
comentario_1356486,Golpe aí da evidente. Se o cara cai nele e muito tapado.,0,1,Golpe aí da evidente. Se o cara cai nele e muito tapado.,0.20009702,0.09985470771789551,0.20009702,0.010681152,0.005253696,0.05144889,comentarios_misoginia,0,final_misoginia
comentario_362801,"Parabéns por sua batalha, por ter se curado do câncer, pela sua independência e exemplo para sua filha e outras mulheres.Deus te abençoe sempre.",0,0,"Parabéns por sua batalha, por ter se curado do câncer, pela sua independência e exemplo para sua filha e outras mulheres.Deus te abençoe sempre.",0.00713124,0.10045361518859863,0.00713124,0.0004196167,0.0020533812,0.00650587,comentarios_misoginia,0,final_misoginia
comentario_2795494,Se ê a gente o cara num presta  é  pilantra  . Eu tô errada aconteceu  .o cadete fez por que tava afim,0,1,Se ê a gente o cara num presta  é  pilantra  . Eu tô errada aconteceu  .o cadete fez por que tava afim,0.24561718,0.08229780197143555,0.23090743,0.005607605,0.007991537,0.24561718,comentarios_misoginia,0,final_misoginia
comentario_1591820,"  em idade para relacionamento não velhota, tia!🤷🏼",1,1,"  em idade para relacionamento não velhota, tia!🤷🏼",0.37795907,0.09511995315551758,0.37795907,0.023076924,0.07012023,0.3416952,comentarios_misoginia,1,final_misoginia
comentario_2429560,"Futilidade pura,se fossem ,um homem ,já treinam tirado seu canal do ar,mas como são as bonecas infláveis, como disso o amigo ,não dá nada pra elas,fúteis demais",1,1,"Futilidade pura,se fossem ,um homem ,já treinam tirado seu canal do ar,mas como são as bonecas infláveis, como disso o amigo ,não dá nada pra elas,fúteis demais",0.42567953,0.0983893871307373,0.3977292,0.023076924,0.09410924,0.42567953,comentarios_misoginia,1,final_misoginia
comentario_3036827,Jesus tá voltando ent vamos buscar mais a ele ele te ama e quer te salvar agora só depende de vc renunciar e se arrepender dos pecados,0,0,Jesus tá voltando ent vamos buscar mais a ele ele te ama e quer te salvar agora só depende de vc renunciar e se arrepender dos pecados,0.015644746,0.08300638198852539,0.015644746,0.00084400177,0.0035887922,0.011008898,comentarios_misoginia,0,final_misoginia
comentario_3003795,@  Concordo 100% com vc. Uma vida sem PREOCUPAÇÃO em levar mulher para passear.,1,0,@  Concordo 100% com vc. Uma vida sem PREOCUPAÇÃO em levar mulher para passear.,0.13041082,0.10544490814208984,0.13041082,0.004005432,0.08749158,0.03566399,comentarios_misoginia,1,final_misoginia
comentario_2433643,"Isso é mentira desse barbudinho, quero perguntar outros senhores aqui nos comentários, quem de vocês já receberam nudes sem pedir de uma aleatória na internet? Isso só acontece com feios tipo o Neymar mas tem grana e fama ou para os Chads. Esse barbudo aí não é nem um nem outro, só mentira pra polemizar ele podcast.",0,1,"Isso é mentira desse barbudinho, quero perguntar outros senhores aqui nos comentários, quem de vocês já receberam nudes sem pedir de uma aleatória na internet? Isso só acontece com feios tipo o Neymar mas tem grana e fama ou para os Chads. Esse barbudo aí não é nem um nem outro, só mentira pra polemizar ele podcast.",0.5130944,0.09352874755859375,0.4645176,0.034110364,0.16993292,0.5130944,comentarios_misoginia,0,final_misoginia
comentario_1782230,"Eu passei alguns anos sozinho, tive apenas um relacionamento, mas não durou muito. Eu vejo que hoje acabei me tornando um covarde sobre relacionamentos, não busco e não chego em ninguém. Estou ciente disso e está tudo bem. Corro atrás das minhas coisas e hoje minhas prioridades são apenas Minha Estabilidade financeira, Paz, Saúde, Estar bem com minha família e amigos.",0,0,"Eu passei alguns anos sozinho, tive apenas um relacionamento, mas não durou muito. Eu vejo que hoje acabei me tornando um covarde sobre relacionamentos, não busco e não chego em ninguém. Estou ciente disso e está tudo bem. Corro atrás das minhas coisas e hoje minhas prioridades são apenas Minha Estabilidade financeira, Paz, Saúde, Estar bem com minha família e amigos.",0.043399423,0.08944988250732422,0.043399423,0.0013446808,0.0039772694,0.022319598,comentarios_misoginia,0,final_misoginia
comentario_1309132,"😮misericórdia! Ela! está  ""errada"" Mas não! Concordo  com filmar e o Pior Expor  em rede social . 😢 Provavelmente esse casamento Vai acabar. 😊",0,0,"😮misericórdia! Ela! está  ""errada"" Mas não! Concordo  com filmar e o Pior Expor  em rede social . 😢 Provavelmente esse casamento Vai acabar. 😊",0.11129999,0.08822011947631836,0.11129999,0.0030517578,0.005956655,0.061101943,comentarios_misoginia,0,final_misoginia
comentario_3022430,É por vídeos como esses que eu me questiono se o capitalismo é mesmo a menos pior das formas de organizar a economia.,0,0,É por vídeos como esses que eu me questiono se o capitalismo é mesmo a menos pior das formas de organizar a economia.,0.17891699,0.09185051918029785,0.17891699,0.004749298,0.026408968,0.034782536,comentarios_misoginia,0,final_misoginia
comentario_2364127,"Sinceramente, ele não te deu 😂😂 Presente do inimigo.",0,0,"Sinceramente, ele não te deu 😂😂 Presente do inimigo.",0.049831573,0.06527400016784668,0.049831573,0.0016307831,0.0023401144,0.022577424,comentarios_misoginia,0,final_misoginia
comentario_764705,"Eu não tenho e nem nunca terei, Deus me quer sem rabiscos 😊",0,0,"Eu não tenho e nem nunca terei, Deus me quer sem rabiscos 😊",0.017592486,0.08696627616882324,0.017592486,0.00076293945,0.0037922803,0.010552894,comentarios_misoginia,0,final_misoginia
comentario_2780568,"@  Miquéias vira e diz, ""AGORA É A MINHA VEZ!!!"" Nem sei se eu rio, vai Q é doença e contagioso pra quem ri...",0,1,"@  Miquéias vira e diz, ""AGORA É A MINHA VEZ!!!"" Nem sei se eu rio, vai Q é doença e contagioso pra quem ri...",0.25462922,0.08835339546203613,0.25462922,0.004825592,0.0076955543,0.25205973,comentarios_misoginia,0,final_misoginia
comentario_2515158,Caramba esse tipo de dica é coisa de canalha mesmo!,0,1,Caramba esse tipo de dica é coisa de canalha mesmo!,0.48141238,0.11371588706970215,0.48141238,0.023076924,0.019274252,0.46476576,comentarios_misoginia,0,final_misoginia
comentario_1108647,"Parceiro, a hipergamia está tão exacerbada que eu decidi fazer um teste esses dias.Fui numa loja aqui na minha região pra comprar umas meias (600,00 só de meias, porque eu ja compro pra durar 5 anos ou mais). Eu fui relaxadão, de short, chinelo, camiseta e meu cachorrinho, um maltês branco chamado Simba, que encanta a todos que o vêem.Tava esperando a vendedora trazer as meias, daí uma mulher mediana, porem arrumada e até aparentemente gostosa, começou a dengar o cachorro, pediu pra tirar foto, daí começamos a bater um papo. Eu pedi o ZAP, ela me deu. Daí entrou o questionário, onde a navalha corta afiadíssima, pior do que prova do Enem ou concurso público. A única pergunta que eu fiz, porque era o que realmente me interessava foi se ela tinha filhos, e pasmem, por incrível que pareça, se ela não mentiu, achei uma mediana gostosa de mais de 25 anos e sem FILHOS. Ela preencheu o meu requisito.Agora vejam os requisitos dela, que obviamente eu não preenchi e de forma sutil, bem ao estilo entrevistadora de RH, ela me ""desqualificou"".Você mora sozinho? (Sim).Casa própria ou alugada? (Própria).Tem parentea por perto? (Minha mãe e eu moramos no mesmo quintal, embora em casas separadas).Voce tem filhos? (Não).Até aqui estava aprovado, mesmo nao sendo o famoso ""Chad"" e medindo apenas 1,65m.Mas ai vem a pergunta chave, que é a NOTA DE CÔRTE, onde 99% dos homens honestos que falam a verdade, são reprovados:Em que você trabalha? Notem que nao perguntou sequer o quanto eu ganho e sim no que eu trabalho.Quando eu respondi que sou motorista autônomo, trabalho com coletas e entregas, a desilusão e descontentamento no olhar da mulher foi tão grande, que acho que ela ate se arrependeu de ter me passado o zap dela, mesmo vendo que só a minha compra de meias deu 600,00. Incrível! Se eu quisesse ter comido aquela ppk, bastava eu ter mentido que era um mega empresário, mesmo que depois a verdade viesse à tona. Ainda chamei no zap, mas como eu já havia sido reprovado, ela manteve uma conversa vazia que girava apenas em torno do meu cachorro, o que obviamente me gerou desinteresse e decidi não perder meu tempo precioso. Sei que daqui a alguns anos vou receber um “oi sumido”, mas se até lá esse mundo ainda não tiver acabado, pretendo deixar no vácuo.O status pra elas é algo sagrado. O bom é que a gente sabe que o Brasil é um pais onde a população é ""pobre"" e que os poderosos de Instagram são poucos e não vai ter pra todas.Não acredito em inverno pra elas, até porque o quê uma mulher jovem e bonita curte em uma semana, a maioria dos homens medianos não vão curtir durante toda a sua vida. Mas aqui não se trata de karma ou lei do retorno, se trata de matemática e números - não tem rico pra todas, e como a hipergamia não enxerga isso, haverá um exército de velhas, rodadas, encalhadas e solitárias.Creio que o Brasil como nação, não passa de 2030.",1,1,"Parceiro, a hipergamia está tão exacerbada que eu decidi fazer um teste esses dias.Fui numa loja aqui na minha região pra comprar umas meias (600,00 só de meias, porque eu ja compro pra durar 5 anos ou mais). Eu fui relaxadão, de short, chinelo, camiseta e meu cachorrinho, um maltês branco chamado Simba, que encanta a todos que o vêem.Tava esperando a vendedora trazer as meias, daí uma mulher mediana, porem arrumada e até aparentemente gostosa, começou a dengar o cachorro, pediu pra tirar foto, daí começamos a bater um papo. Eu pedi o ZAP, ela me deu. Daí entrou o questionário, onde a navalha corta afiadíssima, pior do que prova do Enem ou concurso público. A única pergunta que eu fiz, porque era o que realmente me interessava foi se ela tinha filhos, e pasmem, por incrível que pareça, se ela não mentiu, achei uma mediana gostosa de mais de 25 anos e sem FILHOS. Ela preencheu o meu requisito.Agora vejam os requisitos dela, que obviamente eu não preenchi e de forma sutil, bem ao estilo entrevistadora de RH, ela me ""desqualificou"".Você mora sozinho? (Sim).Casa própria ou alugada? (Própria).Tem parentea por perto? (Minha mãe e eu moramos no mesmo quintal, embora em casas separadas).Voce tem filhos? (Não).Até aqui estava aprovado, mesmo nao sendo o famoso ""Chad"" e medindo apenas 1,65m.Mas ai vem a pergunta chave, que é a NOTA DE CÔRTE, onde 99% dos homens honestos que falam a verdade, são reprovados:Em que você trabalha? Notem que nao perguntou sequer o quanto eu ganho e sim no que eu trabalho.Quando eu respondi que sou motorista autônomo, trabalho com coletas e entregas, a desilusão e descontentamento no olhar da mulher foi tão grande, que acho que ela ate se arrependeu de ter me passado o zap dela, mesmo vendo que só a minha compra de meias deu 600,00. Incrível! Se eu quisesse ter comido aquela ppk, bastava eu ter mentido que era um mega empresário, mesmo que depois a verdade viesse à tona. Ainda chamei no zap, mas como eu já havia sido reprovado, ela manteve uma conversa vazia que girava apenas em torno do meu cachorro, o que obviamente me gerou desinteresse e decidi não perder meu tempo precioso. Sei que daqui a alguns anos vou receber um “oi sumido”, mas se até lá esse mundo ainda não tiver acabado, pretendo deixar no vácuo.O status pra elas é algo sagrado. O bom é que a gente sabe que o Brasil é um pais onde a população é ""pobre"" e que os poderosos de Instagram são poucos e não vai ter pra todas.Não acredito em inverno pra elas, até porque o quê uma mulher jovem e bonita curte em uma semana, a maioria dos homens medianos não vão curtir durante toda a sua vida. Mas aqui não se trata de karma ou lei do retorno, se trata de matemática e números - não tem rico pra todas, e como a hipergamia não enxerga isso, haverá um exército de velhas, rodadas, encalhadas e solitárias.Creio que o Brasil como nação, não passa de 2030.",0.19219314,0.04918074607849121,0.19219314,0.019740647,0.050671257,0.07935401,comentarios_misoginia,1,final_misoginia
comentario_1281284,Só ter Virtudes raras não gera emoção...,0,0,Só ter Virtudes raras não gera emoção...,0.02035702,0.1046288013458252,0.02035702,0.0005698204,0.0018498929,0.013858915,comentarios_misoginia,0,final_misoginia
comentario_522760,Isso merece uma SALVA DE PALMA! DE PE!❤,0,0,Isso merece uma SALVA DE PALMA! DE PE!❤,0.015581916,0.07286667823791504,0.015581916,0.0012874603,0.0015631594,0.009241886,comentarios_misoginia,0,final_misoginia
comentario_1434679,"""Casem-se senhores, com até 4 esposas, quero que casem"" Sheikh Sandro",1,0,"""Casem-se senhores, com até 4 esposas, quero que casem"" Sheikh Sandro",0.035691574,0.08868193626403809,0.035691574,0.002861023,0.01274247,0.015188923,comentarios_misoginia,1,final_misoginia
comentario_1882696,"O cara tinha cabelo, sombrancelha e as pregas, mas ele vendeu sua dignidade por Views e muito dinheiro!",0,1,"O cara tinha cabelo, sombrancelha e as pregas, mas ele vendeu sua dignidade por Views e muito dinheiro!",0.11057663,0.11696958541870117,0.11057663,0.0032615662,0.0073995716,0.06921569,comentarios_misoginia,0,final_misoginia
comentario_464802,Isso sim é esposa ! Uma mulher de cabeça,0,0,Isso sim é esposa ! Uma mulher de cabeça,0.22579013,0.05782890319824219,0.22579013,0.009841919,0.052490227,0.16989174,comentarios_misoginia,0,final_misoginia
comentario_144144,Tradicionalismo= Ginocentrismo,1,1,Tradicionalismo= Ginocentrismo,0.043646812,0.09312200546264648,0.043646812,0.0017929077,0.013043936,0.023221988,comentarios_misoginia,1,final_misoginia
comentario_1047946,Muitos filhos que merecem creio mais. . .,0,0,Muitos filhos que merecem creio mais. . .,0.010743983,0.056728363037109375,0.010743983,0.000705719,0.0024233595,0.008576883,comentarios_misoginia,0,final_misoginia
comentario_2971025,"A maioria das pessoas ostentam na rua,mas quando chega em casa abre a geladeira é só água e gelo.",0,0,"A maioria das pessoas ostentam na rua,mas quando chega em casa abre a geladeira é só água e gelo.",0.00650587,0.08747553825378418,0.00356562,0.00022172928,0.0006659614,0.00650587,comentarios_misoginia,0,final_misoginia
comentario_2846689,"Sou cristão , e tenho 1 filho .Ele está com a mãe  que pegou um miqueinha para ela .Tive o livramento porque ela era o retrato da mulher que o Tomé sempre fala .Não gosto de usar a palavra a livramento . No então se aplica perfeitamente.Senhores  solteiros sem filhos favor não se envolver com mulheres com filhos ouçam o Soldado que  vos fala .Estou esperando meu filho crescer, e que venha morar comigo.Esse tema é importante.",1,1,"Sou cristão , e tenho 1 filho .Ele está com a mãe  que pegou um miqueinha para ela .Tive o livramento porque ela era o retrato da mulher que o Tomé sempre fala .Não gosto de usar a palavra a livramento . No então se aplica perfeitamente.Senhores  solteiros sem filhos favor não se envolver com mulheres com filhos ouçam o Soldado que  vos fala .Estou esperando meu filho crescer, e que venha morar comigo.Esse tema é importante.",0.11057663,0.08300995826721191,0.11057663,0.0051116943,0.050216515,0.04910661,comentarios_misoginia,1,final_misoginia
comentario_2533335,Entendemos o que ela quis dizer no vídeo 🤷‍♂️😂,0,0,Entendemos o que ela quis dizer no vídeo 🤷‍♂️😂,0.0071043735,0.08988571166992188,0.006754258,0.00029683113,0.00055034313,0.0071043735,comentarios_misoginia,0,final_misoginia
comentario_759021,"Muitos homens agem como essa mulher, quando a esposa descobre ele fala tbm que tá arrependido,traição e feio pra ambos,e por isso que eu vivo só, não tenho mais saúde mental,vivi anos com um traidor,até que graças a Deus um dia ele resolveu ir embora,foi uma vez e nunca mais,pq quando aproxima de mim,chamo a brigada e vai pras grades 😢",0,0,"Muitos homens agem como essa mulher, quando a esposa descobre ele fala tbm que tá arrependido,traição e feio pra ambos,e por isso que eu vivo só, não tenho mais saúde mental,vivi anos com um traidor,até que graças a Deus um dia ele resolveu ir embora,foi uma vez e nunca mais,pq quando aproxima de mim,chamo a brigada e vai pras grades 😢",0.26395,0.09414434432983398,0.25084448,0.012962224,0.049761772,0.26395,comentarios_misoginia,0,final_misoginia
comentario_2321754,"""Vou dá pra traficante para ganhar lança de graça"" kk, os cara vai raspar a cabeça dela e espancar ela.",1,1,"""Vou dá pra traficante para ganhar lança de graça"" kk, os cara vai raspar a cabeça dela e espancar ela.",0.568186,0.08162379264831543,0.568186,0.33047765,0.13377325,0.3388922,comentarios_misoginia,1,final_misoginia
comentario_1861385,"Pois é, não da pra contar com elas pra nada.",1,1,"Pois é, não da pra contar com elas pra nada.",0.032391842,0.08380866050720215,0.032391842,0.0011396408,0.0027193425,0.022190686,comentarios_misoginia,1,final_misoginia
comentario_2198248,Qualquer idade? Conheço um que mora no orfanato que topa. Tá doido atrás de um compromisso sério com uma mãe. 😅😅😅😅😅,0,0,Qualquer idade? Conheço um que mora no orfanato que topa. Tá doido atrás de um compromisso sério com uma mãe. 😅😅😅😅😅,0.19939905,0.059693098068237305,0.19939905,0.006790161,0.009286462,0.12883772,comentarios_misoginia,0,final_misoginia
comentario_2323895,Coincidência meu casamento acabou por isso. Sou feliz sem beber,0,0,Coincidência meu casamento acabou por isso. Sou feliz sem beber,0.016210219,0.08521199226379395,0.016210219,0.0006914139,0.0024233595,0.00813988,comentarios_misoginia,0,final_misoginia
comentario_19394,"Nem precisa chegar na idade, ela é feia, por isso caras feios chegam nela. Ela sabe disso, é só ela se olhar no espelho.",1,1,"Nem precisa chegar na idade, ela é feia, por isso caras feios chegam nela. Ela sabe disso, é só ela se olhar no espelho.",0.6336687,0.05718731880187988,0.56269526,0.16960317,0.11396073,0.6336687,comentarios_misoginia,1,final_misoginia
comentario_1132353,"Vamos lá,  algumas considerações.  Algumas coisas confesso que achei prudente olhar... tenho um filho e não tenho contato, levanta muitos alertas... o problema aí é  desistir no primeiro encontro... talvez não seja o motivo.antes de entender, mas tem muitos dessas falas podem sim ser problemáticas pra qualquer pessoa. O tom debochado delas é  que muda totalmente o foco das questões.... hj em dia e sim necessário olhar muito bem onde se tá amarrando o bode... pq o futuro pode ser um longo arrependimento....",0,0,"Vamos lá,  algumas considerações.  Algumas coisas confesso que achei prudente olhar... tenho um filho e não tenho contato, levanta muitos alertas... o problema aí é  desistir no primeiro encontro... talvez não seja o motivo.antes de entender, mas tem muitos dessas falas podem sim ser problemáticas pra qualquer pessoa. O tom debochado delas é  que muda totalmente o foco das questões.... hj em dia e sim necessário olhar muito bem onde se tá amarrando o bode... pq o futuro pode ser um longo arrependimento....",0.036870047,0.06815934181213379,0.036870047,0.0016975403,0.0041067624,0.021803947,comentarios_misoginia,0,final_misoginia
comentario_1548866,"Foi o que pensei. Se prestar atenção em mulher de balada, ele sempre vai achar que vai ficar sozinho. Sempre tem mulher pra todo tipo de homem, pra mulher é que não tem. Você se parece comigo, exceto pelo pique de cuidar da casa.",1,1,"Foi o que pensei. Se prestar atenção em mulher de balada, ele sempre vai achar que vai ficar sozinho. Sempre tem mulher pra todo tipo de homem, pra mulher é que não tem. Você se parece comigo, exceto pelo pique de cuidar da casa.",0.112540044,0.08843588829040527,0.112540044,0.0048065186,0.10221587,0.04090862,comentarios_misoginia,1,final_misoginia
comentario_791867,ELE TEM PAPEL DE CORNO COM ELA😂😂,0,1,ELE TEM PAPEL DE CORNO COM ELA😂😂,0.5140397,0.09220480918884277,0.5140397,0.16960317,0.06795148,0.3493834,comentarios_misoginia,0,final_misoginia
comentario_1218870,"Em poucos segundos ela falou tudo, mais tudo mesmo. Parabéns! Realmente a ilusão tá tomando conta da mulherada e o resultado disso é número avassalador de mães solteiras.",1,1,"Em poucos segundos ela falou tudo, mais tudo mesmo. Parabéns! Realmente a ilusão tá tomando conta da mulherada e o resultado disso é número avassalador de mães solteiras.",0.23451406,0.09886765480041504,0.23451406,0.009918213,0.11047905,0.16831873,comentarios_misoginia,1,final_misoginia
comentario_2855739,"sou evangélico/cristão, e, infelizmente, muita coisa é  verdade, fariseus",0,0,"sou evangélico/cristão, e, infelizmente, muita coisa é  verdade, fariseus",0.23667802,0.08618783950805664,0.23667802,0.0075912476,0.23618884,0.06599696,comentarios_misoginia,0,final_misoginia
comentario_2423804,Se afastem de problemas. Fiquem solteiros guerreiros,1,1,Se afastem de problemas. Fiquem solteiros guerreiros,0.037577134,0.06229543685913086,0.037577134,0.0014972687,0.0039402717,0.019225692,comentarios_misoginia,1,final_misoginia
comentario_359056,Muçulmano não acredita que Jesus foi crucificado e que é filho de Deus. Não estão no caminho certo de jeito nenhum,0,1,Muçulmano não acredita que Jesus foi crucificado e que é filho de Deus. Não estão no caminho certo de jeito nenhum,0.3857254,0.08595061302185059,0.3286776,0.023076924,0.3857254,0.191015,comentarios_misoginia,0,final_misoginia
comentario_2778025,"Uma vez uma colega veio me perguntar pq todo homem não presta , eu simplesmente respondi que homem que é homem presta sim, quem não presta são os mlks que ela arruma",0,1,"Uma vez uma colega veio me perguntar pq todo homem não presta , eu simplesmente respondi que homem que é homem presta sim, quem não presta são os mlks que ela arruma",0.21374844,0.04367971420288086,0.21374844,0.0125103295,0.16373143,0.16266862,comentarios_misoginia,0,final_misoginia
comentario_386099,"Engraçado, vi este mesmo vídeo como sendo uma pessoa de um bairro de Ipatinga.",0,0,"Engraçado, vi este mesmo vídeo como sendo uma pessoa de um bairro de Ipatinga.",0.015896067,0.07087922096252441,0.015896067,0.00091552734,0.0051797,0.010286893,comentarios_misoginia,0,final_misoginia
comentario_1246322,"Mano você tem que parar com isso, eu acho tão repugnante isso, que quase dou deslike no seu vídeo😂😂😂",0,1,"Mano você tem que parar com isso, eu acho tão repugnante isso, que quase dou deslike no seu vídeo😂😂😂",0.5559701,0.09402585029602051,0.5559701,0.06011435,0.037136484,0.42367843,comentarios_misoginia,0,final_misoginia
comentario_1097728,Que livramento.  Sua hora vai chegar  Vitor.,0,0,Que livramento.  Sua hora vai chegar  Vitor.,0.026970858,0.1158599853515625,0.026970858,0.0012302399,0.0013689207,0.017807651,comentarios_misoginia,0,final_misoginia
comentario_1768044,Valores que não existe porque casou?,0,0,Valores que não existe porque casou?,0.009550206,0.1029047966003418,0.009550206,0.0004172325,0.001415168,0.008880884,comentarios_misoginia,0,final_misoginia
comentario_1319213,Esses homens não te chamam atenção,0,0,Esses homens não te chamam atenção,0.16158698,0.09295034408569336,0.16158698,0.0048828125,0.055673428,0.06477321,comentarios_misoginia,0,final_misoginia
comentario_2039776,"Errou no Jesus está voltando.....Jesus era. Judeu, nasceu há 2000 anos atrás, veio para os judeus...O que Jesus tem a ver com brasileiros ???? NADA.... não espere por isso...",0,0,"Errou no Jesus está voltando.....Jesus era. Judeu, nasceu há 2000 anos atrás, veio para os judeus...O que Jesus tem a ver com brasileiros ???? NADA.... não espere por isso...",0.316,0.09676790237426758,0.3127066,0.02296847,0.316,0.18728738,comentarios_misoginia,0,final_misoginia
comentario_1886249,Humilhante é  querer  serem  superiores a quem faz alguma coisa e não saber fazer nada.,0,1,Humilhante é  querer  serem  superiores a quem faz alguma coisa e não saber fazer nada.,0.06263174,0.08641219139099121,0.06263174,0.0016880035,0.0071775843,0.036435258,comentarios_misoginia,0,final_misoginia
comentario_2450899,A reação do Raphael Ayres é o melhor😂😂😂😂,0,0,A reação do Raphael Ayres é o melhor😂😂😂😂,0.017215505,0.09465599060058594,0.017215505,0.0012207031,0.0024603575,0.009032886,comentarios_misoginia,0,final_misoginia
comentario_755531,"Minha filha ficou 3 meses aguardando uma fisioterapia (que deve ser feita até os 6 meses de idade) pra tratar um torcicolo, ela tinha 2 meses, agora está com 5 e eu mesma fiz a fisioterapia em casa pois até hoje nem sinal do encaminhamento",0,0,"Minha filha ficou 3 meses aguardando uma fisioterapia (que deve ser feita até os 6 meses de idade) pra tratar um torcicolo, ela tinha 2 meses, agora está com 5 e eu mesma fiz a fisioterapia em casa pois até hoje nem sinal do encaminhamento",0.0062493687,0.06328821182250977,0.0054662367,0.00049352646,0.0012394282,0.0062493687,comentarios_misoginia,0,final_misoginia
comentario_1916878,Robocop tinha tudo isso e ainda tinha o ginasial completo.,0,0,Robocop tinha tudo isso e ainda tinha o ginasial completo.,0.015204934,0.09138345718383789,0.015204934,0.00088214874,0.002293867,0.009906891,comentarios_misoginia,0,final_misoginia
comentario_1575100,"Depois leva um chifre, larga ou é largada, aí vai pra casa das primas e faz com três, cinco dês e não reclama. Ou vai e pega os Zé ruela e dá até o catador.",1,1,"Depois leva um chifre, larga ou é largada, aí vai pra casa das primas e faz com três, cinco dês e não reclama. Ou vai e pega os Zé ruela e dá até o catador.",0.30464804,0.09400153160095215,0.30464804,0.02444411,0.038167715,0.25205973,comentarios_misoginia,1,final_misoginia
comentario_234729,"Otávio Mesquita tem um carro de F1 na parede. É um carro da equipe Jordan, pilotado pelo Fisichella e que ganhou o GP de Interlagos de 2003",0,0,"Otávio Mesquita tem um carro de F1 na parede. É um carro da equipe Jordan, pilotado pelo Fisichella e que ganhou o GP de Interlagos de 2003",0.008796243,0.06592464447021484,0.008796243,0.00047922134,0.002090379,0.007189874,comentarios_misoginia,0,final_misoginia
