original_id,original_prompt,llm_response
comentario_2499793,"Eu não me arrependo de pagar uma   Só que isso tem que lá de vez em quando, senão você vicia",1
comentario_2853930,Sim porém essa estratégia pra feio num funciona não amigo 😂😂😂😂😂😂,0
comentario_1076543,"Na teórica e lindo, na prática e conta bancária, grita feministas uau.",1
comentario_1915926,"Kkkkkkkkkk Red pil é meu zovu, muito baba ovo desse charlatã 😂",1
comentario_2186780,"Já vi esse filme, aconteceu com o Amaral a única diferença é que uma é loira e a outra japonesa 😂 se liga mano fica ativo",1
comentario_1919939,Resumidamente a melhor definição - mas ela é nova e aprende.,0
comentario_1121835,Se preparem para financiar mais uma família desestruturada.,1
comentario_1199820,"Queria o marido não, a grana😂😂😂😂!Agora, ""imangina"" que os seres de luz traem a si mesmo, coitado dos emocionados (vão dizer que estou errado pq ele também traiu, porém, ele não era sobrinho dele que tinha recebido tudo do melhor)",1
comentario_1555333,Eyta falta de caráter coitado desse marido,1
comentario_2944310,Muito bom...ele ainda explicou!,0
comentario_2847074,"""A gente se espantava muito com algumas denúncias, e também com algumas denúncias na Vara de Violência Doméstica, mas o tempo nos levou a verificar... o tempo e a estatística: 80% das denúncias de abuso são falsas no Brasil. Isso é uma luz que acendeu de alerta imensa, do tamanho do Sol. Não vamos embarcar, e também não vamos neglicenciar, lógico, as denúncias, mas vamos passar a olhá-las já com a experiência de quem tem uma estatística de 80% de falsas denúncias"".https://www.youtube.com/watch?v=94-6zKPKjxsJuíza de Direito do Tribunal de Justiça Do Estado de Mato Grosso. Jaqueline Cherulli",0
comentario_826529,"Esses canais de ""desenvolvimento pessoal"" focam em o homem se tornar melhor para agradar femeas, jamais para se valorizarem e terem orgulho proprio. Será que é mesmo um engrandecimento tentar agradar alguem que está pouco se importando com o homem?",1
comentario_116083,"O Ricky veio de favela e é um rapaz simples, ele vai melhorar a comunicação com o tempo não precisa tacar hate...",0
comentario_2634411,QUANDO o homem fala assim ele foi atras de uma puta e se deu mal...fato kkkkkk tadinho😂😂 faz parte...mais tem aquele 1% de mulher de verdade amém,1
comentario_917099,"O maior castigo para quem trai, é o desprezo eterno.",1
comentario_268430,O judiciário trabalha pro crime organizado só não ver quem não quer,1
comentario_939170,"Deu em cima do eis, e ela foi confirmar antes.",1
comentario_1828605,"Pior é que o trouxa vai ter que pagar pensão caso separe da mulher, registrou já era",1
comentario_2878946,"@  respondi teu comentário ontem mas parece que minha resposta foi removida, ou vamos dizer que sumiu misteriosamente, porque eu pelo menos não consigo encontra-la, então estou respondendo novamente. Vamos lá.Piada pronta para mim é homem que precisa usar um aplicativo de paquera para conseguir uma mulher.Homem de verdade não precisa se rebaixar ao uso desse tipo de porcaria, que não passa de uma versão digital de mercado de pedaços de carne, onde pessoas que não têm nada a oferecer além de seus corpos se submetem a esse tipo de baixaria.Homem de valor não precisa e não procura mulher em aplicativo de paquera, boteco, balada, pancadão ou casa de prostituição.Homem de verdade tem plena capacidade de encontrar uma mulher digna, de índole compatível com a sua própria, em ambientes saudáveis que normalmente ele já  frequenta.Dizer que hoje em dia não existe mais mulher de valor é a desculpa mais esfarrapada que um homem pode usar para justificar sua própria capacidade de encontrar uma mulher para um relacionamento sério, baseado no respeito mútuo e construir uma família, porque a existência de pessoas imprestáveis não é uma exclusividade desta geração: vagabundos e vagabundas sempre existiram, desde que o ser humano começou a caminhar no mundo.Dizer que a cafajestice aumentou é correto, mas jovens decentes também existem nos dias de hoje. É verdade que está mais complicado nos dias de hoje, até por causa da legislação que favorece a canalhice, mas não é impossível.Agora, não dá para concordar com homem que procura mulher em antro de vagabundas para se relacionar, só tem olhos para aquelas que se comportam como prostitutas, se envolve com esses trastes e depois que se ferra, vem aqui dizer que não existe mulher decente, que são todas iguais.Para mim, homens que fazem isso não se diferem em nada das mulheres que rodam na mão de dezenas de vagabundos brincando no carrossel do senta-e-quica e depois ficam cacarejando que os homens são todos iguais.Homem de verdade consegue, sim, selecionar o joio do trigo e construir uma família com uma mulher de índole compatível com a sua.Homem de valor que escolhe viver solteiro é raro mas também existe, desde que consiga viver sem sexo casual, caso contrário não é de fato um homem de valor.Porque homem que diz que é solteiro mas cada dia pega uma mulher diferente, vivendo como um cachorro vira-latas, não é homem de valor, ao menos não sob a régua de valores morais que eu respeito. Não passa da versão masculina das mulheres que fazem a mesma coisa e que ele próprio vem aqui hipocritamente criticar.Porque já disse em outro comentário, e repito: se você consegue dizer com toda honestidade que não consegue encontrar e não conhece pessoalmente nenhuma mulher honesta, digna, decente, então lamento dizer, mas o problema está nos ambientes que você frequenta e no teu círculo de amizades.Diga-me com quem andas e te digo quem és. Isso também é piada pronta para você?",1
comentario_733028,"Deve ser pegadinha, pois se uma cidadã grava um vídeo APENAS COM A VERSÃO DELA, sendo verdade ou não, era cartão vermelho no ato!Roupa suja não se lava em público, se isso não for pegadinha, claro.",1
comentario_1363558,"Cara, encontrei uma mulher que namorei pouco tempo ha 18 anos atrás, após terminar um relacionamento de 12 anos , saímos ficamos, levei em restaurante caro, pizza de primeira qualidade, churrasco de sexta a domingo , ela tirou uns dias de férias e eu falei ""tem5 anos que não tiro férias , vou ficar uma semana com você de férias também, no segundo dia ela praticamente me colocou pra fora da casa dela kkkkk dizendo que eu tinha que trabalhar, era preguiçoso, etc.....fiquei calado , e como sou ""MALACO DOIDO"" KKKKKK NAO FALEI NADA KKKK Esperei a poeira baixar peguei uma grana com ela menos de 1K sendo que tinha 3k em conta corrente, dois dias antes do combinado do pagamento ela já ficou louca Kkkk e eu banquei que iria pagar no dia combinado , mas no dia falei que a grana só teria no outro dia kkkkkkkkkA bicha se revelou , me humilhando e falando do acontecido até para os Ex , e mostrando o printe das respostas deles KKKKKKK NO OUTRO DIA PAGUEI COM JUROS E SIMPLESMENTE NUNCA MAIS EMPURREI O CARECA NELA KKKKKKKK",1
comentario_2239482,"Ou seja, se for sair com uma mulher, trate-a como sua filha. 😂😂😂😂",1
comentario_427854,"Pois é, esses homens de hj estão insuportáveis 😂",0
comentario_1100148,E os creditos???Qual o canal do irmao ai???,0
comentario_1165321,Eu sei o meu valor sempre❤❤❤🎉🎉🎉,0
comentario_265030,Eu tenho uma casa e dois apartamentos e tenho que vender pra dividir ainda tenho que pagar pensão,0
comentario_1912538,"1:46 Elas dizem com a própria boca: eu ESCOLHI se relacionar mais velha, ou seja, foi totalmente opcional, é óbvio que ela podia fazer isso muito antes, mas resolveu ""aproveitar"" antes da ""coisa séria"". Assim como é totalmente opcional o cara não querer mulher acima de 25, tá vencida. Escolhas de lá, Escolhas de cá, e ponto final 😂",1
comentario_1004918,"Você acha que isso é educar , o desrespeito já foi ao desfazer do presente do seu pai e pior sem seu consentimento ! Uma boa surra mais cedo teria evitado tudo isso !!!Falam tanto de não bater para educar em casa , mas a violência só cresce nessa geração, e na época que se era educado com palmadas em casa não se tinha tantos vagabundos assim !!!!!!",1
comentario_2211805,Ué? Mas rlas não querem que os caras paguem o salão e mandem pix? Como o vagabundo vai bancar elas? Não entendi. Cambada de cabeças ocas.,1
comentario_543312,As pessoas perderam a noção meu Deus...,1
comentario_1395585,"É maior furada se o homem ficar agindo dessa forma, então o melhor a se fazer é ser um homem sagaz e de valor.",1
comentario_1454356,"O mundo ta sendo dominado pelos idiotas ,eles sao muitos",1
comentario_1597286,Ela que se cuide! Esse cara é um PSICODOIDOI 😂😂😂,1
comentario_254132,"Isso é furto, falsidade ideológica. O cara tem que denunciar ela. É uma Vigarista, bandida. Todo castigo para essa pilantra é pouco.",1
comentario_603875,"Cara que lindo, pensei que isso só existia na ficção.",0
comentario_63219,Duas mocreia que falam: ...num rela em nóis.  É de fuder com a vida.,1
comentario_923123,Faça isso comigo não? E o que você fez com ele .,1
comentario_64329,Três oito ficou 71 nesse debate ! Perdido e se contradizendo em tudo,1
comentario_2391930,kkkkk😮😮😮😮😮😮😮😮😮😮😮😮❤❤❤❤❤❤❤❤❤❤❤aguenta coracao..bjus e amores.....,0
comentario_2028015,"Mulheres como essa aí é para o cara passar uma noite e ""tchau querida"".",1
comentario_1264058,500 reais da.pra fazer um monte de curriculo e pagar a condução pra ir e voltar pra casa quando for atras de emprego,1
comentario_1256863,"ser fe luz e que nem maluco ,aperta o botao do foda-se e ninguem segura!!!",1
comentario_580924,Vomita merda pra caramba ein 😂,1
comentario_404905,@ kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,0
comentario_1329391,"@  Tipo aquele do calvo do campari? lembro dele ter dito que ele tinha ""bons"" cursos... (de fato uma bola fora)",0
comentario_2455532,"Agora, vamos e convenhamos...o congresso é majoritariamente masculino e coo esses absurdos passam e viram lei. As mulheres estão na luta, se juntam e conseguem absurdos. Já os homens não se organizam, aceitam tudo,  deixam tudo pra lá...precisam se organizar na vida não só em comentários de internet. Todos os canais Red estão lotados, mas na vida off, nada. E as leis pra vida real vão passando...",1
comentario_2900254,"Meu irmão seu conteúdo é manero... mas BBB não é parâmetro é enredo parametrizado banhado nas lacrações mais atuais possíveis, portanto nada disso é real ou base para qualquer tema ... tmj",0
comentario_1766955,"Macaco velho não põe a mão na cumbuca, não pula em galho seco e não entra em arapuca!!!!! Eu estou assim!!!😂😂😂😂",1
comentario_2489404,"Todo aquele povo que gosta de trabalhar e torce pelo progresso desse pais esta se solidarizando com o Rio Grande do Sul,  povo do norte Nordeste, sudeste e centro-oeste. ❤",0
comentario_584199,Essa mulher não é uma esposa é uma Deusa do lar,0
comentario_1407448,"Os bandidos geralmente são homens fortes. O problema do homem de bem hoje em dia é ter caído no conto de que homem bom não precisa ser forte. Cara, eu tenho praticamente 50 anos, uma vida financeira razoável, mas vivo no minimalismo, praticamente ninguém sabe da minha realidade financeira, mesmo já ter levado vários pés na bunda, ainda sou admirado por várias mulheres, porque eu procuro ser mais forte que bandidos, não para me engrandecer, mas porque é preciso. E isso torna um homem atraente.",1
comentario_270972,@  Mas as pessoas conseguiram pegar ele? So por curiosidade,0
comentario_292303,"Essa é mãe com palavra...consequências de um "" tolo "" que achou que era o "" pá ""... .vacilão otário, Tirou quem o amou, amamentou, antes dos ""amiguinhos ""...Vai drão,jão...VACILÃO!!!!",1
comentario_1748638,"Essa daí sabe oque é uma mulher de valor, muitas se diz mulher de alto valor mas não sabe nem oque é ser uma.",1
comentario_515231,"Logo se vê que o Daniel nada mais é do que um entusiasta, que quando está na frente de quem entende do que fala… ele fica constrangido…Como meu avô dizia: todo dia acorda um trouxa e um esperto…Aliás quem é, e o que faz esse Daniel? Teórico conspiracionista?",1
comentario_579400,Uma mulher que entendeu o universo masculino😮,0
comentario_2661714,"1:07 cara como pode ser tão inocente, como existe homens sem malicia.",1
comentario_2596484,"Sandro não, padrinho Dom Sandro.",0
comentario_1707000,"também sou a favor da segregação... da segregação dos impostos, implementando um sistema que identifique o sexo do pagador de impostos de modo que o Estado faça caridade para as mulheres apenas com os impostos gerados por elas e os impostos gerados pelos homens sejam destinados a eles!  quem apoia a minha proposta de lei?",1
comentario_2050465,falando das cadelas emputeradas se vc não é não deveria se doer,1
comentario_2989309,Enquanto todos homens são um possível abusador  ! Esta aí faz todas mulheres canalhas  ! Só não ver quem eguinora.,1
comentario_2641726,💖💖💖💖💖ESSE ADVOGADO É FERAAAAA!!!!,1
comentario_290464,EU SOU SOLTEIRA E NÃO TENHO FILHOS COMO DIZIA A MINHA TIA LUCENA  ANTES SO DO QUE MAL ACOMPANHADA  SOU MUITO GRATA ❤ 👍,0
comentario_3007799,É o tempo passa pra todos !!😎🫡,0
comentario_3012399,"Ricardo esse vídeo não é real , esse rapaz faz parte do grupo 10ocupados, é um canal no YouTube com humoristas baianos . Muito bom por sinal .",0
comentario_1234549,Pode procurar q no dela vai achar as pessoas te julga pelos q elas são,1
comentario_2905185,Ela precisa de ajuda psicológica para sair da bolha .,0
comentario_474384,Negar nosso esperma a elas já faz a sociedade ruir....,1
comentario_2198145,"Elas querem atitudes tradicionais, mas querem ter os comportamentos moderninhos pq é empoderamento. Só enganam quem é 7rouxa!",1
comentario_2292771,"Por favor, os homens não podem se preservarem um pouco não?, vão pra cama  assim ? Se cuidar um pouco faz bem.sabiam?",1
comentario_2878966,"Além do conteúdo, parabéns pelo cenário, Copini. Está aí um dos locais que desejo visitar um dia.",0
comentario_625839,Umas boas chineladas resolveria o problema.,1
comentario_1060985,"Mas se a criança se afogou, a culpa é dos pais, pois eles não supervisionaram",1
comentario_1070784,"É assim que abusadores sai ilesos. Porque acham que elas mentem sobre isso. Essa mulher odeia criança. Outra, para uma criança inventar que alguém a tocou nas partes íntimas, ela precisa saber sobre esse toque, significa que ela ja foi abusada dessa forma por alguém, sabia? Eu fui abusada dos e aos 6 por um velho ""bonzinho"" e disseram pra mim que eu que estava procurando macho, que eu era sem vergonha.Cala a boca mulher no.jenta... por pessoas como essa que pedófilos são tratados como rei e inocentes",1
comentario_1396204,Quando abrem a portas do inferno 😂😂😂,1
comentario_1121632,Sim sim😂😂😂. Isso a geral concorda 100% até as feministas😂😂😂😂,1
comentario_277866,"Verdade , é bonito sim e ela é linda .",0
comentario_890128,Você quis dizer que uma é muito burra e outra é mais inteligente? Começo titias pobres que estão muito mais bem conservadas que essa bucha de canhão ai,1
comentario_2027103,Maravilhosa sua resposta vc e uma mulher de verdade parabéns vc e uma deusa,0
comentario_309805,"Vamos lá. Mulher em internet não presta. 99% é  só prost. Pediu pix sai, mandou foto pelada sai, perguntou quanto ganha sai. É  fácil Por isso os homens tão assim, olha o nível ridículo das mulheres",1
comentario_1197720,"Apesar da dor e tristeza inegáveis evidentes na voz embargada,chorosa e saudosa e nos olhos marejados e tristes, que privilégio terem vivido um amor assim, que ele encontre forças pra suportar com algum alento a falta de sua esposa até que 😮 tbm.possa descansar seu coração e sua mente(alma). Acredito que em seu lugar eu desejaria isso.E parabéns pela postagem do vídeo!!😢😢",0
comentario_1523088,"Provérbios 30:20 “Este é o caminho da adúltera: ela come, limpa a boca e diz: ‘Não fiz nada de errado’",1
comentario_958101,"Esse cara deveria estar doente quando se relacionou isso, pqp, olha a voz do demônio! Coisa ridícula! Que Deus abençoe esse guerreiro.",1
comentario_220817,"Pessoa de direita sempre se sentirá no ""dever"" de cutucar quem é de esquerda, é muita doença, tem jeito não!",1
comentario_2665566,"Ué, eu demorei pra casar por isso, só que fiquei viúva, exemplo de casa, meus pais se conhecem desde os 7 anos e são casados a 45 já, viveram todas as dificuldades e estão aí firmes e fortes, tive outros namoros antes de casar, mas, na minha família divórcio só em último caso, tipo violência mesmo. Então, optei por não ficar pois via que a pessoa não seria compatível de estar junto quando tudo estivesse difícil. Casei só com 35 anos, só que no meu caso foi uma fatalidade msmo. No caso é mto simples resolver o problema patrimonial, pre-nupcial e separação total de bens, eu jamais me casaria em comunhão alguma de bens. Pq eu também não quero perder os meus.😅",0
comentario_188742,E  na  hora  o  amante  e o  bom  mas  depois  se  lasca  se  vira  vai  trabalhar   quero  ver  o  fim  disso,1
comentario_2985502,"Pensamos em ter uma vida melhor em todos os quesitos como financeiramente, construir uma família, carreira em area pública ou privada e etc (Isso não é ruim, desde que seja feito de modo correto) porém o vazio infinito que existe em cada um de nós só pode ser preenchido com uma única coisa, Jesus.Hey Copini, estou aqui!",0
comentario_192235,O cachorrinho mais feliz que lambari no açude kkkk,0
comentario_398227,"A resposta dela, mereceu a contra-resposta... KkkkkkkVida que segue",1
comentario_2822758,"Cara, cada pessoa tem o direito de ficar com quem quiser, se ela não te quis aceita e ponto. Está sabendo até que ela ta sozinha, ficar sozinho ou sozinha não quer dizer que a pessoa não esteja bem.As vezes é melhor ela sozinha do que com um cara igual você, você já pensou nisso?",1
comentario_2623425,Isso pq diz ser feminista e  diz não depender de homem. Hipocrisia pura.,1
comentario_1151301,"Essa culpa eu não carrego!Mas mesmo quem não não tem culpa , vai tomar no cool igual !!kkkkkkkk😅😅😂😂FAZUÉLI !!!😢😢😅😅😂😂😂🎉🎉",1
comentario_2827000,Dá até pena do Carioca... Apaixonado...Vai ralar muito pra se restabelecer...,0
comentario_2217816,"  se esforçam pra querer mulher, se elas fazem sexo é ruim se não fazem é ruim 😂",1
comentario_371517,"É VERDADE QUE O CARA ESTAVA COM UMA PROTUBERÂNCIA ELEVADA NO SHORT POR ISSO AQUELA BOLSA NA FRENTE, OLHOU PRA ELA FICOU EXCITADO, LÓGICO MUITO EXAGERADO VAMOS ADMITIR MAS A MOÇA COMPLETAMENTE EXASPERADA TAMBÉM SAIU FORA DE CONTROLE, ELA EXPÔS O HOMEM E ACUSOU FEZ MUITO ERRADO O QUE DEVERIA TER FEITO É TER SAÍDO OU IGNORADO O CARA POIS ELE NÃO PROFERIU NENHUMA PALAVRA IMPORTUNANDO ELA. SE O CARA FOSSE UM CHAD RICO A HISTÓRIA SERIA DIFERENTE",1
comentario_565824,Aluga sua casa e vai morar de aluguel,0
comentario_1480635,"Teve que aumentar o ISO p/ clarear um pouco no vídeo noturno né Copini?! granulou um pouco o fundo; mas não leve esse comentário como crítica irmão, jamais, acompanho desde a Alpha Life quando vc nem aparecia; e sabemos que a qualidade dos seus vídeos são de alto nível, inclusive esse, com um cenário insano tb. Esse tema é muito interessante, assim como os outros; mas esse em específico falou comigo pq eu faço ilustração e história em quadrinhos de temas cotidianos e pessoas comuns com propósitos distintos; desde um adolescente atrás de coisas que só atrasam a vida, até uma senhora que precisa de seus medicamentos, enfim; sei que história em quadrinhos em tempos de ""arte de IA"" é algo improvável hoje em dia, mas pra mim o que me faz continuar é poder ""flertar com o extraordinário"" pq pra mim, viver de uma arte quase esquecida é algo extraordinário, e cada vez que vendo meu material confirma a ideia de que é possível; eu já vendi o suficiente pra mergulhar de cabeça e ficar obcecado nessa fase, estudando desenho, roteiro, cinema, fotografia e pondo referências nas minha HQ""s, e de maneira independente tenho vendido bem, fazendo minha cara na cidade onde moro, conquistando leitores e leitoras que têm acompanhado meu trabalho, e isso é sensacional cara, um por um, na guerrilha; mas saber que a cada lançamento de episódio tem alguém já querendo é incrível; abordo temas cotidianos, personagens que não voam e nem lançam raios dos olhos, mas pessoas comuns que no decorrer da história instiga o leitor a refletir sobre questões que a maioria vivencia nos dias de hoje. Lancei uma serie e até o momento é uma trilogia; e o final do terceiro episódio é basicamente uma pessoa perguntando pra outra...""Mas o que te atrai nele? o moicano?!"" e a outra personagem da uma gargalhada e diz...""Não, o poder!""...nesse momento estou procurando fechar a trama do quarto episódio, buscando inspirações, referências, etc...esse tipo de conteúdo ajuda um tanto.E vc que leu esse texto imenso até aqui, deixo uma singela mensagem...por mais improvável que seja o propósito que vc acredita aos olhos dos outros, não dê ouvidos às críticas, faça o melhor que pode, procure evoluir durante o trajeto, se existir uma fagulha de esperança prossiga, pode ser que um dia dê certo, pode ser que já tenha dado e só vc que não percebeu ainda, mas se não der, tá tudo bem, até pq a caminhada já é fascinante quando se faz algo de coração! Coisas assim aprendemos nesse canal, e se vc está aqui já entendeu isso.  Valeu Copini, sempre por aqui, um abraço.",0
comentario_336226,@  na verdade o único capaz de te entender e não te julgar por suas escolhas e personalidade é a máquina.,1
comentario_2725553,Aberta a temporada de caça aos destacados!,1
comentario_176122,Eu acho que roupa é um dos itens que define carater da mulher sim.,0
comentario_2254961,"Ei Copini não sou inscrito no teu canal, não sou seu aluno, mas foda-se Eu to sempre aqui,abraço forte do seu irmão de batalha.",0
comentario_2523010,Como saber o que a mulher precisa?,0
comentario_2829126,"Essas frases de supervalorização só são faladas por pessoas que estão percebendo que a coisas tá indo pro buraco, mas querem de todo jeito se enganar. É possível lutar pelo casamento, mas esse não é o jeito.E,. discordando do dono do vídeo, casamento até que morte os separe ainda existe sim, só que a maioria começa errado e, mesmo percebendo isso, não se esforça pra mudar, pra melhorar. Então, essa conversa é pra gente grande de verdade, gente madura, que sabe que precisa melhorar para e pelo outro e não nem nunca apenas para si.",0
comentario_1661166,QUEM VIVER. mais de 30 anos.vai assistir.o fim de uma sociedade .o futuro. não será bonito. Com a baixa natalidade. o Estado  vai criar leis  terríveis  para quem não tem filhos.as mulheres serão  obrigadas a terem 2 filhos ate 25 anos. essas mulheres trabalharão  só 4 horas. e ganhará mais do que  as que não tiverem filhos. todos homens e mulheres que  não  tiveram filhos terão  impostos triplicados. e dificuldades. de arrumar emprego.   Para ter uma idéia  na minha família. as mulheres estão tendo uma média. de 1.2 filhos até os 40 anos.  EU  tive 3 filhas.e uma teve um casal de filhos.as outras duas  optaram.ficar para titia. .Repetindo  essa sociedade  viverá mudanças  drásticas. nesse século. eu mesmo  separei a 4.anos e meio.  e  estou vivendo com meus cachorros.,1
comentario_877724,"Tem mulher que nao tem condicao mas mesmo assim e bela,humildade e tudo",0
comentario_2245004,"É aquele ditado, quem avisa amigo é.",0
comentario_65750,"@  sou ateu não. 😂. Acredito em Deus. Agora que a Terra tem 6000 anos, que a Bíblia está sempre certa (e não uma alegoria) e que o Universo foi feito pronto, e o pior, esse jeito do Eberlin de debater ofendendo o interlocutor não vai converter ninguém. Inclusive acho que presta um desserviço, pois estimula o materialismo, o que no meu modo de ver é o verdadeiro perigo desse fanatismo dele.",1
comentario_1111537,"Já assisti e recomendo fortemente! Parabéns pela excelente análise! Mas o pessoal que segue ""pessoas"" como Hime, Douglas e Afonso não vai mudar depois de assistir, primeiro pq não não entender, segundo pq não são honestos. Vão continuar repetindo as mesmas ofensas de sempre pq faz parte da natureza deles de haters.",1
comentario_406205,Eu também cara tinha vergonha de falar com todo mundo aí depois uma menina da sala disse que eu assediei ela pq olhei para ela por 5 segundos,1
comentario_2437790,bom dia Don...nossa espécie irá sumir!!!!!lamentavelmente,0
comentario_1066772,"Camarada, quem abaixa muito a cabeça,acaba mostrando a bunda!Deixa essa desgraça ir embora.",1
comentario_2022097,Coitada da. Mulher que passou o dia todo no salão de beleza e de repente encontra com o diabo da feiura kkk,1
comentario_1088061,Sabemos que tem mulheres que foram sacanaeadas. Mas na maioria a gente sabe como os filhos foram concebidos...,1
comentario_397954,"Essa geração de hoje é podre, fudido vai tá é o pai e essa menina a vergonha dos pais",1
comentario_1848380,👆👆 ... A família é o bem maís preciso que alguém pode ter !,0
comentario_2737425,"Eu ja achei um exagero quatro, a outra tem oito, caráter sim, tem, mas não bobo",0
comentario_2859539,"no video quem reclama é uma mulher ou   uma coisa vc está certo, ninguém está satisfeito por que ninguém nasceu pra ser solitário, mas essa sociedade está forçando os homens a abandonarem a ideia de relacionamentos",1
comentario_1487112,"Assumir mulher com filho de outro é pior que comprar carro velho ., é só aporrinhaçáo, despesas, decepção e pensão pai socioafetivo .,se prepare para dar a pensão .e tem mais o pai do filho dela estava comendo ela a tempo .😢",1
comentario_2380393,"Meu saudoso avô tinha um célebre ditado que um dia me passou e agora tenho TODO O PRAZER DE REPASSAR PARA VOCÊS MEUS CAROS:"" - Mulher é a pior parte da buc3ta, abre o olho que o bicho é traiçoeiro!""Ótimo vídeo, depois de assisti-lo, não pago nem 1 bala soft para nenhuma mulher.",1
comentario_2657290,"NÃO FIQUEM COM HOMENS RODADOS!!Nunca dá certo, eles vivem em busca de ""novidades"".",1
comentario_2637001,@  é meu nobre só nos resta aguardar a justiça divina pq a terrena não funciona e se deixar os instintos falar mais alto a gente se complica,1
comentario_2491074,O MUNDO HOJE EM DIA NÃO PENSA MAIS DO QUE EM CARNIFICINA.,1
comentario_2402824,Retrato da esquerdista empoderada.,1
comentario_569948,"Também concordo,  RESPEITO,  LEALDADE, DIGNIDADE SEXO E AMIZADE.",0
comentario_275334,"Essa é das minhas, valeu amiga, é assim mesmo.",0
comentario_79406,O delicado é viciado em fio terra.,1
comentario_2148642,Usou e largou fez de coitada mimada,1
comentario_1162310,"Ele pensou, eu pensei e você está pensando tatambém 😅",0
comentario_1761906,"Esses trinta dias é pouco, mas são esses dias que vai definir mudanca em sua vida.",0
comentario_1343528,Amém meu irmão fica na paz tá bom 🙏🏽,0
comentario_2275240,Muita mulher inocente da onde ela tirou essa besteira ... 3las sabem exatamente q os cara querem comer elas de novo mas deixa perto de propósito,1
comentario_1030996,"Ele deve está querendo  aparecer como um homem romântico na frente das outras pessoas, mas pela reação da mulher, ele deve ser grosso, rude e estúpido! Ou pode ser que ela seja bruta mesmo. Esse relacionamento aí já acabou faz tempo. Só aparência.",1
comentario_944074,"Cara se eu fosse o pai do filho, tbm teria esse tipo de relação com a Muié que tive o filho. Ficaria de risadinha e indireta, só pra brincar mesmo, mesmo tendo nada",1
comentario_2611438,"Eu concordo... Eu n gosto nem de troca mais q meros comprimentos como bom dia boa, tarde ou boa noite se eu ver ele d preferência vê com ela pessoalmente presente numero to fora acho q n se deve misturar n as coisas ... Mal mal a velha boa educação basica apenas",1
comentario_605353,"Sou autista,e a minha esposa fez isso comigo várias vezes,mas sempre a perdoei,estamos casados 40 anos, agora ela tá boazinha. Só ter paciência!😂😂😂😂",0
comentario_2794521,o ruim é quando a gente tenta e não da certo.,0
comentario_3028238,"isso que é irmã presente, diga à ele que procure outra mulher que o queira bem, mais que durante o caminho irá também encontrar outras que só ira querer diversão, então divirta-se, mais continue a procura.",1
comentario_873750,Já estou seguindo ambos! 🙋🏻‍♂️🙋🏻‍♂️,0
comentario_1779107,Miquéias Endrick Enzo da Silva Jr.,0
comentario_1496394,sangue de jesus tem poder tem poder tem poder,1
comentario_443739,"Com certeza eu como juíza ,sim ,ela pagaria pena, você está certíssima.",1
comentario_1030420,"Se fosse rico ela estava se humilhando a ele, mulher idiota 😊",1
comentario_1627223,"@  Eu também passei por nisso. Ela desempregado, fui falar com um empresário amigo de meu pai, ele me disse que precisava sim de uma moça. Corri avisá-la e no outro dia fui lá ver se ela tinha conseguido o emprego. Ela me disse que não foi por medo de não dar certo. Me emputxi tanto que virei a costas, fui embora e ela nunca mais me viu.",1
comentario_406603,"Acredite isso existe meu irmão  tem um jeito cafageste de dizer "" Bom Dia "" à  uma mulher...",1
comentario_2192278,Sou uma mulher surtada e também é claro que ele tem que ter um par de chifres depois de tudo isso😂,1
comentario_2971383,Fico pensando a mulher caindo de bêbada e a desgraça da bebida não cai da mão affff😡,1
comentario_347307,1:20 😢😢😢😢😢A viol€ncla foi essa dancinha 😢😢😢,1
comentario_2814709,"Abrangente este link Luana.Giovani falou , F...da se se O.Homem.ta desempregado Morrendo em.um Hospital , se está doente ...",1
comentario_1753540,Isso é bom demais kkkkkkQue venham mais vídeos deste.,0
comentario_346567,Eu sei bemEu ja casei com um banana😚🗡️🗡️🗡️,1
comentario_1005391,"  com vc, mas se estiver se referindo à mulher, neste caso ela nem deveria sentar para tirar a foto. Então, sim, ela fez feio.",1
comentario_1167889,"Entrega o teu caminho ao Senhor, confia nele, e Ele tudo fará” é do Salmo 37:5: DEUS PS ABENÇOE!❤❤❤",0
comentario_2727243,Só dá vontade de sorrir 😂😂😂😂😂😂😂😂😂😂😂😂,0
comentario_757792,"Ore para que quando ele cresça, permaneça com esses sentimentos amorosos com a mãe e o pai também. 🎉🎉🎉",0
comentario_2068988,"🤔 isso nem mi surpreende pode ser que muitos homens são assim mais isso é característica biologia de toda mulher nunca é bom o suficiente sempre querem mais... podem mi chamar de machista o que quiser, porém mentindo eu não estou.",1
comentario_2983413,Só consigo  me lembro de quanto o Alan da série  Dois homens e meio sofreu na mão da ex esposa,0
comentario_2129854,"No final ele perduou ela, e foram viver feliz para mais chifres 😂😂🤣",1
comentario_2571221,"""ganhou uma casinha"" . Sempre levam algo.",0
comentario_3020953,Quando sair do meu relacionamento nao fui mas o mesmo... Hj eu vejo um mundo muito frio... Onde eu sei q tenho ser racional 100% das vezes a nos homens a emoção so nos destroi......,1
comentario_2624946,"O homem traído, porém honrado, deveria imaginar a situação da mulher traindo ele, chegando em casa, beijando ele depois de ter dado o toba e terem finalizado na boquinha dela.Se o cara imaginar essa porra e ficar com a mulher, ele é pervertido, sádico e imoral, segundo os costumes padrões do homem médio.",1
