id_comentario_anonimizado,comentario,final_misoginia,final_toxicidade,texto_analise,score_perspective_max,latencia_api,detalhe_toxicity,detalhe_severe,detalhe_identity,detalhe_insult,tipo_origem,unified_label,original_label_column,threshold_aplicado,pred_label
comentario_1246687,"Rsrs acho que esse aí gosta é de quiabo, sou cristão e de direita e nunca tive problemas de relacionamento.Pelo jeito o menino só não gosta da fruta e a mãe tá passando um pano.",0,1,"Rsrs acho que esse aí gosta é de quiabo, sou cristão e de direita e nunca tive problemas de relacionamento.Pelo jeito o menino só não gosta da fruta e a mãe tá passando um pano.",0.27975297,0.1079573631286621,0.27975297,0.01502803,0.089145996,0.16766082,comentarios_misoginia,0,final_misoginia,0.2,1
comentario_849299,"Evangélicos você quis dizer né ??Crente é todo aquele que crê sendo assim,não precisa ser frequentador de igrejas pra se crer em algo.",0,0,"Evangélicos você quis dizer né ??Crente é todo aquele que crê sendo assim,não precisa ser frequentador de igrejas pra se crer em algo.",0.112850055,0.0806605815887451,0.112850055,0.0040245056,0.10221587,0.04090862,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_1384981,"""Examde de toque com o Wolverine""😂😂😂",0,0,"""Examde de toque com o Wolverine""😂😂😂",0.020231359,0.08077073097229,0.020231359,0.001039505,0.0018868907,0.009032886,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_1763023,ISSO MESMO NADA DE MORTA DE FOME!,0,0,ISSO MESMO NADA DE MORTA DE FOME!,0.16678599,0.0790851116180419,0.16678599,0.009536743,0.0074365693,0.054962315,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_1437275,"Pq será que o cara não  quer mais?Será  que ela tem um insta sem ft com o namorado, fts de biquíni, curtidinha de foguinho, será  que o cara pegou algo dela que ela não  sabe, alguma conversa, uma saidinha com as amigas que ele sabe que não  foi com as amigas...Bom não  sei nem quero saber, mas a biscoitagem começa com um decote e shortinho marcando...",1,1,"Pq será que o cara não  quer mais?Será  que ela tem um insta sem ft com o namorado, fts de biquíni, curtidinha de foguinho, será  que o cara pegou algo dela que ela não  sabe, alguma conversa, uma saidinha com as amigas que ele sabe que não  foi com as amigas...Bom não  sei nem quero saber, mas a biscoitagem começa com um decote e shortinho marcando...",0.14429577,0.0637028217315673,0.14429577,0.0065994263,0.00984143,0.056133457,comentarios_misoginia,1,final_misoginia,0.2,0
comentario_2477026,Os boy 5 temporada 😅capitão pátria e luz estrela,0,0,Os boy 5 temporada 😅capitão pátria e luz estrela,0.016964182,0.0819530487060546,0.016964182,0.0010681152,0.0029043318,0.011958904,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_233659,Não seria melhor ir para o onlyfans ?,0,0,Não seria melhor ir para o onlyfans ?,0.016210219,0.0814058780670166,0.016210219,0.0010061264,0.0034223017,0.009203887,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_1133365,Teremos asilos cheios de velhinhas divorciadas num futuro próximo....,1,1,Teremos asilos cheios de velhinhas divorciadas num futuro próximo....,0.2854937,0.116363525390625,0.2854937,0.02296847,0.23542951,0.25998658,comentarios_misoginia,1,final_misoginia,0.2,1
comentario_1855181,"Mano, por experiência própria, salve seus filhos dessa serpente senão ela vai destruir a vida deles. Seu relato é quase igual ao que aconteceu comigo, hoje meus filhos (um menino e uma menina ) já adultos seguirão caminhos que não condizem com seus generos e isso é o que mais me destrói dia após dia. Filhos criados sem a convivência diária do pai, com essa avalanche de ideologias, a tendencia é dar merda",1,1,"Mano, por experiência própria, salve seus filhos dessa serpente senão ela vai destruir a vida deles. Seu relato é quase igual ao que aconteceu comigo, hoje meus filhos (um menino e uma menina ) já adultos seguirão caminhos que não condizem com seus generos e isso é o que mais me destrói dia após dia. Filhos criados sem a convivência diária do pai, com essa avalanche de ideologias, a tendencia é dar merda",0.41910073,0.0958700180053711,0.41910073,0.034110364,0.10221587,0.36798462,comentarios_misoginia,1,final_misoginia,0.2,1
comentario_759249,Muito bom! Homem tem que parar de bajular algumas mulheres interesseiras!!,1,1,Muito bom! Homem tem que parar de bajular algumas mulheres interesseiras!!,0.2412222,0.0827770233154296,0.2412222,0.008926392,0.089145996,0.08558089,comentarios_misoginia,1,final_misoginia,0.2,1
comentario_1674620,FILHOS PARA ALIMENTAR A INDÚSTRIA DA PENSÃO ALIMENTÍCIA  E SUSTENTAR O GOVERNO COM IMPOSTOS.,0,0,FILHOS PARA ALIMENTAR A INDÚSTRIA DA PENSÃO ALIMENTÍCIA  E SUSTENTAR O GOVERNO COM IMPOSTOS.,0.03357032,0.040959358215332,0.03357032,0.0008869171,0.0025343532,0.021159383,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_1708019,"@  O DESENVOLVIMENTO PESSOAL  SEM DÚVIDA É  IMPORTANTISSÍMO.  UMA COISA NÃO NEGA A OUTRA.  É MUITO TRISTE VER UMA PESSOA BEM SUCEDIDA, MAS FRUSTADA  AFETIVAMENTE. TEMOS QUE CRER E LUTAR PELOS VALORES REAIS  DESSA VIDA.  E  NADA  DEVE  NOS FRUSTAR   QUANDO TEMOS A CONSCIÊNCIA  DE QUE FOMOS DIGNOS.  SE ALGÚÉM ERROU CONOSCO, O PREJUIZO É DELE(A)....",0,0,"@  O DESENVOLVIMENTO PESSOAL  SEM DÚVIDA É  IMPORTANTISSÍMO.  UMA COISA NÃO NEGA A OUTRA.  É MUITO TRISTE VER UMA PESSOA BEM SUCEDIDA, MAS FRUSTADA  AFETIVAMENTE. TEMOS QUE CRER E LUTAR PELOS VALORES REAIS  DESSA VIDA.  E  NADA  DEVE  NOS FRUSTAR   QUANDO TEMOS A CONSCIÊNCIA  DE QUE FOMOS DIGNOS.  SE ALGÚÉM ERROU CONOSCO, O PREJUIZO É DELE(A)....",0.026970858,0.0999684333801269,0.026970858,0.0006723404,0.0018683918,0.016100928,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_1703566,Rapaziada quando você sair do sua casa para resolver alguma coisa não olhe pra ninguém não dê atenção a ninguém resolvam seu problema e voltem para sua casa,0,0,Rapaziada quando você sair do sua casa para resolver alguma coisa não olhe pra ninguém não dê atenção a ninguém resolvam seu problema e voltem para sua casa,0.25084448,0.0522279739379882,0.25084448,0.0077438354,0.00828752,0.24767025,comentarios_misoginia,0,final_misoginia,0.2,1
comentario_2218448,Uma guerreira dessas não aguentaria 30 segundos na pele de um homem.,1,1,Uma guerreira dessas não aguentaria 30 segundos na pele de um homem.,0.004717113,0.0534968376159668,0.00012222458,7.4505806e-08,4.0466407e-06,0.004717113,comentarios_misoginia,1,final_misoginia,0.2,0
comentario_2639220,Nem deveria passar pela cabeça de um pobre sequer namorar(que já tem gastos). Pobre deve buscar conhecimento e aperfeiçoamento profissional ao máximo para minimizar as consequências da pobreza na vida dele.,0,0,Nem deveria passar pela cabeça de um pobre sequer namorar(que já tem gastos). Pobre deve buscar conhecimento e aperfeiçoamento profissional ao máximo para minimizar as consequências da pobreza na vida dele.,0.05230548,0.0426328182220459,0.05230548,0.0018405914,0.008953481,0.033790905,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_914535,Eu nunca mais voltei mais com a minha avó😢❤,0,0,Eu nunca mais voltei mais com a minha avó😢❤,0.027088705,0.0818734169006347,0.027088705,0.0016021729,0.0034038029,0.012110904,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_2100582,"Hoje em dia pode fazer o que quiser, eles querem se corromper...",0,0,"Hoje em dia pode fazer o que quiser, eles querem se corromper...",0.13214645,0.0645787715911865,0.13214645,0.0028038025,0.007806548,0.083112895,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_243551,Quem vai sentir vergonha sao os filhos...,0,0,Quem vai sentir vergonha sao os filhos...,0.11388343,0.0823421478271484,0.11388343,0.003528595,0.010137413,0.0838533,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_843715,"Foi o que eu fiz!! Aos 23 anos meu filho seguiu seu rumo!! Hoje, é bem sucedido!! Não me arrependo de ter sido a mãe do não!! Não pode, não vai, não tem!! Valeu a pena!!",0,0,"Foi o que eu fiz!! Aos 23 anos meu filho seguiu seu rumo!! Hoje, é bem sucedido!! Não me arrependo de ter sido a mãe do não!! Não pode, não vai, não tem!! Valeu a pena!!",0.014073989,0.0824873447418212,0.014073989,0.00057697296,0.0011561831,0.0105148945,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_2406122,Oxi . Depende da carênciae desespero da mulher 😂😂😂😂😂😂😂,1,1,Oxi . Depende da carênciae desespero da mulher 😂😂😂😂😂😂😂,0.19789438,0.0866036415100097,0.19789438,0.0066375732,0.120924085,0.08508729,comentarios_misoginia,1,final_misoginia,0.2,0
comentario_949224,"Ele é simplesmente abençoado, ganhou a fortuna e se livrou do atraso quase ao mesmo tempo.",0,0,"Ele é simplesmente abençoado, ganhou a fortuna e se livrou do atraso quase ao mesmo tempo.",0.005503614,0.0492286682128906,0.0017985175,8.225441e-05,0.00029367048,0.005503614,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_2641029,"Quem nasceu pra ser corno, sempre corno",0,1,"Quem nasceu pra ser corno, sempre corno",0.47384647,0.0537397861480712,0.4421347,0.041283876,0.10221587,0.47384647,comentarios_misoginia,0,final_misoginia,0.2,1
comentario_1849725,"Com Certeza temos PAZ. (O mais importante);Fui casado(fui lesado por 8 anos), a 05 estou solteiro. Simplesmente, quintupliquei meus bens.Simples assim.Apenas essa Vantagens já seria o suficiente!!!AVANTE...",0,0,"Com Certeza temos PAZ. (O mais importante);Fui casado(fui lesado por 8 anos), a 05 estou solteiro. Simplesmente, quintupliquei meus bens.Simples assim.Apenas essa Vantagens já seria o suficiente!!!AVANTE...",0.024613906,0.1063425540924072,0.024613906,0.0010585785,0.0026083488,0.01465692,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_1930286,"O Chade não foi uma colônia francesa.... hoje, as colônias são os colonizadores. Bastava pedir ajuda a um, mas ficou com medo de passar o telefone? O que era ômega passou a ser alfa.",0,1,"O Chade não foi uma colônia francesa.... hoje, as colônias são os colonizadores. Bastava pedir ajuda a um, mas ficou com medo de passar o telefone? O que era ômega passou a ser alfa.",0.059232414,0.0445265769958496,0.059232414,0.0017166138,0.00984143,0.032138187,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_957097,Terminei casamento de 20 anos tb porque percebi que eu era apenas uma empregada e nem pra namorar servia mais...o celular era mais importante,0,0,Terminei casamento de 20 anos tb porque percebi que eu era apenas uma empregada e nem pra namorar servia mais...o celular era mais importante,0.011246625,0.0821058750152587,0.011246625,0.0005030632,0.0017204003,0.00819688,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_3003501,"A verdade é, a mãe e as irmãs se dependesse somente delas o filho ou irmão, não casava com mãe solteira.",1,1,"A verdade é, a mãe e as irmãs se dependesse somente delas o filho ou irmão, não casava com mãe solteira.",0.007123374,0.0872290134429931,0.005748973,0.00025987625,0.001313424,0.007123374,comentarios_misoginia,1,final_misoginia,0.2,0
comentario_161117,95%delas selecionam o homem com base nesses critérios,1,1,95%delas selecionam o homem com base nesses critérios,0.038519915,0.0471432209014892,0.038519915,0.0012207031,0.021987455,0.012984909,comentarios_misoginia,1,final_misoginia,0.2,0
comentario_1416771,"@  Xiu, Enzo! Se eu quiser sua opinião, vou na creche onde te abandonam pra saírem gastar o grana da pensão.",0,1,"@  Xiu, Enzo! Se eu quiser sua opinião, vou na creche onde te abandonam pra saírem gastar o grana da pensão.",0.23667802,0.0963993072509765,0.23667802,0.004787445,0.00569767,0.15840563,comentarios_misoginia,0,final_misoginia,0.2,1
comentario_2731048,Não casem e usem as vagabundas pra diversão. Só isso!!,1,1,Não casem e usem as vagabundas pra diversão. Só isso!!,0.5779532,0.0827553272247314,0.5779532,0.23223428,0.27340925,0.5130944,comentarios_misoginia,1,final_misoginia,0.2,1
comentario_2686647,"Top, de pessoas com conhecimento, as críticas são bem vindas, vão me fazer aprimorar, agora de Zé Ruela é fda.",0,1,"Top, de pessoas com conhecimento, as críticas são bem vindas, vão me fazer aprimorar, agora de Zé Ruela é fda.",0.1373533,0.0703516006469726,0.1373533,0.004196167,0.003385304,0.076502606,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_1579029,ELA PEGA O CACETE DO MARIO 1 VEZ !........NO CELULAR 1000 VEZES !.........VAZA TEM OUTRA ALI QUE QUER ALGO REALMENTE,1,1,ELA PEGA O CACETE DO MARIO 1 VEZ !........NO CELULAR 1000 VEZES !.........VAZA TEM OUTRA ALI QUE QUER ALGO REALMENTE,0.5024724,0.0544207096099853,0.5024724,0.16960317,0.029660052,0.3388922,comentarios_misoginia,1,final_misoginia,0.2,1
comentario_1367683,"@  verdade essa sua visão é incorreta. Esquerda e progressismo são a mesma coisa. O progressismo acredita que a humanidade deve sempre “progredir” para uma relativização da moral judaico-cristã, para a subversão da ordem e para a quebra de paradigmas tradicionais estabelecidos. É por isso que o esquerdismo é também chamado de revolucionário.",0,0,"@  verdade essa sua visão é incorreta. Esquerda e progressismo são a mesma coisa. O progressismo acredita que a humanidade deve sempre “progredir” para uma relativização da moral judaico-cristã, para a subversão da ordem e para a quebra de paradigmas tradicionais estabelecidos. É por isso que o esquerdismo é também chamado de revolucionário.",0.16098402,0.0970683097839355,0.16098402,0.003643036,0.1232452,0.054376744,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_2959884,Antigamente elas gostavam de homens trabalhadores pq elas não tinham essa mentalidade e desejos e esses absurdos de privilégios que elas tem hoje em dia,1,1,Antigamente elas gostavam de homens trabalhadores pq elas não tinham essa mentalidade e desejos e esses absurdos de privilégios que elas tem hoje em dia,0.19504376,0.0976579189300537,0.19504376,0.004863739,0.027413858,0.16480011,comentarios_misoginia,1,final_misoginia,0.2,0
comentario_1488461,"Imigrantes legais se beneficiam da criação de empregos quando a economia vai bem, palavras bonitas da esquerda não paga as contas.",0,0,"Imigrantes legais se beneficiam da criação de empregos quando a economia vai bem, palavras bonitas da esquerda não paga as contas.",0.1269396,0.0758397579193115,0.1269396,0.0019454956,0.0775651,0.03599453,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_627852,  os sinais são diferentes. Por isso existe o termo ESPECTRO autista. Mas a grande maioria não consegue segurar sua emoção. Por isso partem pra agressão.,0,0,  os sinais são diferentes. Por isso existe o termo ESPECTRO autista. Mas a grande maioria não consegue segurar sua emoção. Por isso partem pra agressão.,0.24924077,0.0964164733886718,0.24924077,0.008163452,0.10815793,0.107333586,comentarios_misoginia,0,final_misoginia,0.2,1
comentario_1611100,Nessa parte elas fingem não existe kkkkk,0,0,Nessa parte elas fingem não existe kkkkk,0.05255287,0.0792932510375976,0.05255287,0.0022506714,0.004125261,0.021417208,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_2242173,"Juliana é kinder ovo vem com uma surpresa no meio,cuidado senhores estão cada vez mais disfarçada querendo nos enganar 😂😂😂😂😂😂",1,1,"Juliana é kinder ovo vem com uma surpresa no meio,cuidado senhores estão cada vez mais disfarçada querendo nos enganar 😂😂😂😂😂😂",0.43158367,0.1221833229064941,0.39021665,0.023076924,0.034558404,0.43158367,comentarios_misoginia,1,final_misoginia,0.2,1
comentario_2203609,Se o soldado não encapou a arma vai levar um golpe,0,1,Se o soldado não encapou a arma vai levar um golpe,0.19599396,0.0971438884735107,0.19599396,0.01083374,0.0071035884,0.025800243,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_2035175,"Coitada kkkkkkkkkkkk, corre o risco de ser assassinada , a famosa queima de arquivo 😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑",0,1,"Coitada kkkkkkkkkkkk, corre o risco de ser assassinada , a famosa queima de arquivo 😑😑😑😑😑😑😑😑😑😑😑😑😑😑😑",0.60254884,0.0844056606292724,0.60254884,0.44787344,0.057492398,0.4986907,comentarios_misoginia,0,final_misoginia,0.2,1
comentario_132663,Ela está falando a mais pura verdade .,0,0,Ela está falando a mais pura verdade .,0.00817788,0.0373456478118896,0.0079480335,0.00038862228,0.0011608078,0.00817788,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_525798,"É por isso que não assumo nenhuma atribuição de pai ou mãe e minha relação com meus enteados é tranquila,  eu trabalho e meu marido também, quando os filhos dele estão em casa,  ele que cozinha e cuida das coisas deles, eu não interfiro e não faço nada para eles, os trato com educação e respeito, mas com distância para evitar qualquer tipo de desconforto.",0,0,"É por isso que não assumo nenhuma atribuição de pai ou mãe e minha relação com meus enteados é tranquila,  eu trabalho e meu marido também, quando os filhos dele estão em casa,  ele que cozinha e cuida das coisas deles, eu não interfiro e não faço nada para eles, os trato com educação e respeito, mas com distância para evitar qualquer tipo de desconforto.",0.012566062,0.0941736698150634,0.012566062,0.0005340576,0.0030153254,0.0088618845,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_2459075,"Canseira viu, jogos, jogos, jogos",0,0,"Canseira viu, jogos, jogos, jogos",0.029799197,0.0979480743408203,0.029799197,0.0012302399,0.0020811295,0.015036922,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_533467,"Essa sim merece ser escutada,essa parada ai",0,0,"Essa sim merece ser escutada,essa parada ai",0.014765122,0.0843393802642822,0.014765122,0.00091552734,0.0026638457,0.009070885,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_542891,"conversa sincera e orientação sempre é o melhor caminho. os pais precisam entender que criam filhos pro mundo, não pra uma bolha específica.",0,0,"conversa sincera e orientação sempre é o melhor caminho. os pais precisam entender que criam filhos pro mundo, não pra uma bolha específica.",0.015958898,0.0961740016937255,0.015958898,0.0004911423,0.0035517942,0.009355888,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_2145200,Aceito até um real pra n topa com vc😅😅😅😅😅,0,0,Aceito até um real pra n topa com vc😅😅😅😅😅,0.045873325,0.094963788986206,0.045873325,0.0015830994,0.0017204003,0.021094928,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_2944310,Muito bom...ele ainda explicou!,0,0,Muito bom...ele ainda explicou!,0.0065913703,0.0800220966339111,0.00512067,0.0003671646,0.0006752109,0.0065913703,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_589199,-c4u  mora sozinho é bom porque VC come aina que quiser ...,1,1,-c4u  mora sozinho é bom porque VC come aina que quiser ...,0.37751234,0.0853185653686523,0.37751234,0.023076924,0.034558404,0.21836096,comentarios_misoginia,1,final_misoginia,0.2,1
comentario_796194,"Tenho uma filha com uma epilepsia refrataria que não tem cura nem controle e hiperatividade (TDH)  e não tem qualquer problema em se comportar pq sempre eduque com limite e com verdade: quando é não  é não sem ceder, e quando é sim é pq pode. Como nunca menti ou chantageei ela seja com o que for, ela apesar das suas limitações  entende perfeitamente as duas situações. Hoje os pais se isentam da sua função: educar!",0,0,"Tenho uma filha com uma epilepsia refrataria que não tem cura nem controle e hiperatividade (TDH)  e não tem qualquer problema em se comportar pq sempre eduque com limite e com verdade: quando é não  é não sem ceder, e quando é sim é pq pode. Como nunca menti ou chantageei ela seja com o que for, ela apesar das suas limitações  entende perfeitamente as duas situações. Hoje os pais se isentam da sua função: educar!",0.023788974,0.089224100112915,0.023788974,0.00079631805,0.0038477771,0.016708933,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_1985970,"Isso é  caráter, já  vi casos  parecidos, mas,tem uma coisa nisso  tudo  que a maioria  não  presta a atenção, são  os SINAIS, traição financeira, conjugal ou outra qualquer  começa  aos poucos, levam o relacionamento  a diante   sem buscar  pelo amparo  de DEUS, então  ,sozinhos  nos fragilizamos, e o inimigo  se aproveita  pra fazer sua destruição...",0,0,"Isso é  caráter, já  vi casos  parecidos, mas,tem uma coisa nisso  tudo  que a maioria  não  presta a atenção, são  os SINAIS, traição financeira, conjugal ou outra qualquer  começa  aos poucos, levam o relacionamento  a diante   sem buscar  pelo amparo  de DEUS, então  ,sozinhos  nos fragilizamos, e o inimigo  se aproveita  pra fazer sua destruição...",0.048099842,0.0981960296630859,0.048099842,0.0018787384,0.00828752,0.025155678,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_2161740,"🤣🤣🤣🤣🤣 Pior cara, e a visão do inferno.",0,0,"🤣🤣🤣🤣🤣 Pior cara, e a visão do inferno.",0.37751234,0.1003673076629638,0.37751234,0.023076924,0.017163984,0.35161978,comentarios_misoginia,0,final_misoginia,0.2,1
comentario_1003958,"Mas mostra vc trabalhando querida isso é obrigação , agora nos mostre vc trabalhando, trabalha onde? Como vc ajuda o marido a colocar grana em casa? Faça outro vídeo mostrando seu emprego.",0,0,"Mas mostra vc trabalhando querida isso é obrigação , agora nos mostre vc trabalhando, trabalha onde? Como vc ajuda o marido a colocar grana em casa? Faça outro vídeo mostrando seu emprego.",0.10956833,0.0562169551849365,0.10956833,0.002861023,0.005364689,0.04910661,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_1804574,E os caras que só não põe o pau em buraco de árvore pq não sabe o que tem lá dentro... Mas por em tudo põe né kkkk,0,1,E os caras que só não põe o pau em buraco de árvore pq não sabe o que tem lá dentro... Mas por em tudo põe né kkkk,0.50789946,0.0995707511901855,0.50789946,0.16960317,0.036620867,0.2735258,comentarios_misoginia,0,final_misoginia,0.2,1
comentario_1184473,E impressão minha ou na hora que ele puxou a minha ela tava mordendo os lábios 😅,0,0,E impressão minha ou na hora que ele puxou a minha ela tava mordendo os lábios 😅,0.077668175,0.0730934143066406,0.077668175,0.0030899048,0.0026083488,0.014314918,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_116083,"O Ricky veio de favela e é um rapaz simples, ele vai melhorar a comunicação com o tempo não precisa tacar hate...",0,0,"O Ricky veio de favela e é um rapaz simples, ele vai melhorar a comunicação com o tempo não precisa tacar hate...",0.10089093,0.0809907913208007,0.10089093,0.001964569,0.0050687063,0.058475737,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_761820,e dai o homem pode estourar a coluna?,0,0,e dai o homem pode estourar a coluna?,0.14256015,0.1003293991088867,0.14256015,0.004863739,0.0093974555,0.0233509,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_621281,"Eu vivi isso mas agora acho que tenho que trabalhar ,criei meus filhos  e minha familia e a família do meu marido sempre mim  perturbava ,ficavam incomodados por eu cuidar dos meus filhos  quando eu mim casei eu deixei de trabalhar todas as vezes que nascia um dos filhos pois não queria deixar meu bebê  com estranho ele não pediu pra nascer o melhor é que com todas as culpas e dificuldades valeu a pena o pouco que deixei meu filho na escola  pequenino eu arrependiAgora que eles cresceram eu vou mim ocupar  com outras coisas pous eles são prioridades pra mim",0,0,"Eu vivi isso mas agora acho que tenho que trabalhar ,criei meus filhos  e minha familia e a família do meu marido sempre mim  perturbava ,ficavam incomodados por eu cuidar dos meus filhos  quando eu mim casei eu deixei de trabalhar todas as vezes que nascia um dos filhos pois não queria deixar meu bebê  com estranho ele não pediu pra nascer o melhor é que com todas as culpas e dificuldades valeu a pena o pouco que deixei meu filho na escola  pequenino eu arrependiAgora que eles cresceram eu vou mim ocupar  com outras coisas pous eles são prioridades pra mim",0.057005897,0.0474705696105957,0.057005897,0.0030326843,0.0066596144,0.032689095,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_904971,A Sementinha do mal agindo na cabeça de uma piriguete contumaz...,1,1,A Sementinha do mal agindo na cabeça de uma piriguete contumaz...,0.36021477,0.0905311107635498,0.32557452,0.016641939,0.035331827,0.36021477,comentarios_misoginia,1,final_misoginia,0.2,1
comentario_939170,"Deu em cima do eis, e ela foi confirmar antes.",0,0,"Deu em cima do eis, e ela foi confirmar antes.",0.005669865,0.0961298942565918,0.0032357608,0.00019311905,0.0005110329,0.005669865,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_2372719,É isso mesmo.  Os homens precisam ter discernimento para identificar a rixosa e a sábia. Eis a questão.,1,1,É isso mesmo.  Os homens precisam ter discernimento para identificar a rixosa e a sábia. Eis a questão.,0.09351514,0.0954077243804931,0.09351514,0.0015163422,0.038425524,0.031256735,comentarios_misoginia,1,final_misoginia,0.2,0
comentario_981401,"Exato, sente falta do comodismo de achar as coisas resolvidas, pagas e sem estresse. A pista lá fora é salgada.",0,0,"Exato, sente falta do comodismo de achar as coisas resolvidas, pagas e sem estresse. A pista lá fora é salgada.",0.034277402,0.0875556468963623,0.034277402,0.00061035156,0.0014521659,0.020192537,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_878808,problema é ser besta pra homem. Ainda bem que sou vacinada!,0,0,problema é ser besta pra homem. Ainda bem que sou vacinada!,0.3666224,0.0810489654541015,0.3666224,0.011672974,0.11860296,0.35505778,comentarios_misoginia,0,final_misoginia,0.2,1
comentario_2554598,Ei Copini estou aqui!é manos eu não sabia que isso tinha acontecido até eu chegar no trabalho e descobri que agora temos uma tarefa a mais no caso a separação de uma steio sendo dai perguntei pq que ela voltou? me disseram que a friozem do rio grande do sul estava de baixo d agua.,0,0,Ei Copini estou aqui!é manos eu não sabia que isso tinha acontecido até eu chegar no trabalho e descobri que agora temos uma tarefa a mais no caso a separação de uma steio sendo dai perguntei pq que ela voltou? me disseram que a friozem do rio grande do sul estava de baixo d agua.,0.1104733,0.0825483798980712,0.1104733,0.004787445,0.0053276913,0.025155678,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_417184,"O problema não é ter rede social, é respeitar a pessoa que está com vc, mulher curtir fotos de homens ou homens curtir fotos de mulheres, ou pior seguir ex e ainda curtir fotos",0,0,"O problema não é ter rede social, é respeitar a pessoa que está com vc, mulher curtir fotos de homens ou homens curtir fotos de mulheres, ou pior seguir ex e ainda curtir fotos",0.06421452,0.0973017215728759,0.06421452,0.003414154,0.021786476,0.020901557,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_146716,Foi sentar na macha do caminhoneiro.,0,0,Foi sentar na macha do caminhoneiro.,0.0051141116,0.090644359588623,0.0011309455,8.106232e-05,0.00012197731,0.0051141116,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_1818008,elas quebram regras pro chad... foda kk,0,1,elas quebram regras pro chad... foda kk,0.8988238,0.095592975616455,0.8988238,0.44713756,0.116281845,0.47384647,comentarios_misoginia,0,final_misoginia,0.2,1
comentario_616179,Por curiosidade? Porque você nunca namorou?,0,0,Por curiosidade? Porque você nunca namorou?,0.031331215,0.1762981414794922,0.031331215,0.00096797943,0.0015909078,0.017743196,comentarios_misoginia,0,final_misoginia,0.2,0
comentario_648355,"Fui criado pela minha mãe com muito amor, carinho, afeto, atenção e tudo que ela tinha e podia me oferecer. Hoje estou com 21 anos  tenho o privilégio de poder conversar sobre tudo com minha mãe, ela  me ensinou a lavar , a cozinhar, a fazer as compras na feira e supermercado ( a pechinchar), me ensinou até como armazenar tudo na geladeira para durar bastante e não estragar. Quando precisei sair do interior pra morar sozinho na capital pois tinha que estudar ( fiz um curso técnico e estudo engenharia), não senti dificulades na questão doméstica. Senti saudade e muita da minha mãe, das conversas e de todo aquele ambiente saudável, amoroso e produtivo em que vivia com ela.Mas o tempo vai passando e a gente se adapta. Mas acredito que amor seja na infância, adolescência e na fase adulta nunca é demais. É isso.",0,0,"Fui criado pela minha mãe com muito amor, carinho, afeto, atenção e tudo que ela tinha e podia me oferecer. Hoje estou com 21 anos  tenho o privilégio de poder conversar sobre tudo com minha mãe, ela  me ensinou a lavar , a cozinhar, a fazer as compras na feira e supermercado ( a pechinchar), me ensinou até como armazenar tudo na geladeira para durar bastante e não estragar. Quando precisei sair do interior pra morar sozinho na capital pois tinha que estudar ( fiz um curso técnico e estudo engenharia), não senti dificulades na questão doméstica. Senti saudade e muita da minha mãe, das conversas e de todo aquele ambiente saudável, amoroso e produtivo em que vivia com ela.Mas o tempo vai passando e a gente se adapta. Mas acredito que amor seja na infância, adolescência e na fase adulta nunca é demais. É isso.",0.048594624,0.0967838764190673,0.048594624,0.0039100647,0.008879486,0.02425329,comentarios_misoginia,0,final_misoginia,0.2,0
