id_comentario_anonimizado,comentario,final_misoginia,final_toxicidade,texto_analise,score_perspective_max,latencia_api,detalhe_toxicity,detalhe_severe,detalhe_identity,detalhe_insult,tipo_origem,unified_label,original_label_column,threshold_aplicado,pred_label
comentario_2251305,"ELA DIZ: os que tem objetivos!, tem qualidades e são UM SHOW ao tratarem essas LINDEZAS ❤🇧🇷",0,0,"ELA DIZ: os que tem objetivos!, tem qualidades e são UM SHOW ao tratarem essas LINDEZAS ❤🇧🇷",0.007778878,0.0631701946258544,0.0068799187,0.0003671646,0.0009619443,0.007778878,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_1309132,"😮misericórdia! Ela! está  ""errada"" Mas não! Concordo  com filmar e o Pior Expor  em rede social . 😢 Provavelmente esse casamento Vai acabar. 😊",0,0,"😮misericórdia! Ela! está  ""errada"" Mas não! Concordo  com filmar e o Pior Expor  em rede social . 😢 Provavelmente esse casamento Vai acabar. 😊",0.11129999,0.0925495624542236,0.11129999,0.0030517578,0.005956655,0.061101943,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_1281284,Só ter Virtudes raras não gera emoção...,0,0,Só ter Virtudes raras não gera emoção...,0.02035702,0.1471211910247802,0.02035702,0.0005698204,0.0018498929,0.013858915,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_522760,Isso merece uma SALVA DE PALMA! DE PE!❤,0,0,Isso merece uma SALVA DE PALMA! DE PE!❤,0.015581916,0.0821630954742431,0.015581916,0.0012874603,0.0015631594,0.009241886,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_444940,"  1° Ninguém quer ir visitar uma mulher q conversa do tipo dessa do vídeo ...duvido q  ela tem colegas q se oferecem p ir na casa dela ...talvez é ao contrário e sim é ela q quer ir na casa dos outros ...O q aontece é o seguinte ...Na adolescência.... acabamos d sair da infância ...somos mais inocentes...temos mais tempo ...temos mais necessidade de falar ... de conversar ...confiamos mais ...C o passar do tempo ...vamos vendo q as pessoas são egoístas, algumas  hipócritas ... e isso até entre irmãos ou primos ....as vezes até temos pai , mãe q não são confiáveis ..isso desde o princípio da vida ...Inclusive o certo seria primeiro sermos amigos dos irmãos , primos , tios e depois vim as pessoas da rua ...depois vim os colegas ...mais não é assim não ..e isso é desde o princípio do mundo ... Não teve a história de Abel e Caim ...O q ela falou sobre gastar ... $$ churrasco, banquete p se aparecer .....isso aí depende do q os colegas combinam ...Outra coisa a vida financeira cada um cuida da sua ...cada um cuida das suas finanças ....cada um tem q ter sabedoria e buscar se qualificar profissionalmente... seja virar um bom catador d reciclagem ou fazer um curso superior ou técnico ou um excelente pintor , padeiro , salgadeiro , cabeleireiro, costureiro ...o certo é economizar e viver d acordo com o q ganha ..a vida financeira é cada um por si mesmo ...Quem é comprometido as vezes já não tem muito tempo nem p cônjuge, nem p filhos ...tem q tirar tempo p ligar , visitar mãe , avó ...Casa , lar é sagrado ...ocupações, responsabilidades durante a semana...provavelmente feriado, sábado são p descansar ..Quem tem alguém q confia p desabafar , p comemorar...tem pessoas q uma motivação a outro c as palavras...conheço pessoas q são cristãos... e q tem temor d Deus e amor , respeito e q se preocupam uns c os outros ...quem tem colegas q da p confiar.... são pessoas d sorte ...Dependendo da idade ...a pessoa está *sedentária* .. _desmotivada_ ... *sem* sonhos e por isso fica igual essa mulher do vídeo ...essa mulher do vídeo está gorda ...não malha , não treina ...alimenta mal ...está inflamada de trigo , pão , bolo , macarrão, doces ...farinhas brancas q viram açúcar no organismo ...Esperar o q ???",1,1,"  1° Ninguém quer ir visitar uma mulher q conversa do tipo dessa do vídeo ...duvido q  ela tem colegas q se oferecem p ir na casa dela ...talvez é ao contrário e sim é ela q quer ir na casa dos outros ...O q aontece é o seguinte ...Na adolescência.... acabamos d sair da infância ...somos mais inocentes...temos mais tempo ...temos mais necessidade de falar ... de conversar ...confiamos mais ...C o passar do tempo ...vamos vendo q as pessoas são egoístas, algumas  hipócritas ... e isso até entre irmãos ou primos ....as vezes até temos pai , mãe q não são confiáveis ..isso desde o princípio da vida ...Inclusive o certo seria primeiro sermos amigos dos irmãos , primos , tios e depois vim as pessoas da rua ...depois vim os colegas ...mais não é assim não ..e isso é desde o princípio do mundo ... Não teve a história de Abel e Caim ...O q ela falou sobre gastar ... $$ churrasco, banquete p se aparecer .....isso aí depende do q os colegas combinam ...Outra coisa a vida financeira cada um cuida da sua ...cada um cuida das suas finanças ....cada um tem q ter sabedoria e buscar se qualificar profissionalmente... seja virar um bom catador d reciclagem ou fazer um curso superior ou técnico ou um excelente pintor , padeiro , salgadeiro , cabeleireiro, costureiro ...o certo é economizar e viver d acordo com o q ganha ..a vida financeira é cada um por si mesmo ...Quem é comprometido as vezes já não tem muito tempo nem p cônjuge, nem p filhos ...tem q tirar tempo p ligar , visitar mãe , avó ...Casa , lar é sagrado ...ocupações, responsabilidades durante a semana...provavelmente feriado, sábado são p descansar ..Quem tem alguém q confia p desabafar , p comemorar...tem pessoas q uma motivação a outro c as palavras...conheço pessoas q são cristãos... e q tem temor d Deus e amor , respeito e q se preocupam uns c os outros ...quem tem colegas q da p confiar.... são pessoas d sorte ...Dependendo da idade ...a pessoa está *sedentária* .. _desmotivada_ ... *sem* sonhos e por isso fica igual essa mulher do vídeo ...essa mulher do vídeo está gorda ...não malha , não treina ...alimenta mal ...está inflamada de trigo , pão , bolo , macarrão, doces ...farinhas brancas q viram açúcar no organismo ...Esperar o q ???",0.36095104,0.0855040550231933,0.36095104,0.023076924,0.054763943,0.26957804,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_1133365,Teremos asilos cheios de velhinhas divorciadas num futuro próximo....,1,1,Teremos asilos cheios de velhinhas divorciadas num futuro próximo....,0.28547668,0.1049857139587402,0.28547668,0.022839356,0.2308735,0.25205973,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_1810680,Único lugar que eu vi a mulher perder foi onde eu trabalhava que os caras pegavam as mulheres e a patroa mandava as mulheres embora 😂 por que ela tinha sido traída umas 200x pelo marido aí ela pegou ranço de mulher infiel .... ela é uma mulher Maravilhosa de respeito a patroa de bom coração ❤ não estou pagando pau pra mulheres mais ela ajudou muita gente e não defendia mulheres na empresa ela mandava embora 😂 !,1,0,Único lugar que eu vi a mulher perder foi onde eu trabalhava que os caras pegavam as mulheres e a patroa mandava as mulheres embora 😂 por que ela tinha sido traída umas 200x pelo marido aí ela pegou ranço de mulher infiel .... ela é uma mulher Maravilhosa de respeito a patroa de bom coração ❤ não estou pagando pau pra mulheres mais ela ajudou muita gente e não defendia mulheres na empresa ela mandava embora 😂 !,0.4269174,0.096747875213623,0.4269174,0.06225512,0.2331515,0.34203702,comentarios_toxicidade,0,final_toxicidade,0.2,1
comentario_1855181,"Mano, por experiência própria, salve seus filhos dessa serpente senão ela vai destruir a vida deles. Seu relato é quase igual ao que aconteceu comigo, hoje meus filhos (um menino e uma menina ) já adultos seguirão caminhos que não condizem com seus generos e isso é o que mais me destrói dia após dia. Filhos criados sem a convivência diária do pai, com essa avalanche de ideologias, a tendencia é dar merda",1,1,"Mano, por experiência própria, salve seus filhos dessa serpente senão ela vai destruir a vida deles. Seu relato é quase igual ao que aconteceu comigo, hoje meus filhos (um menino e uma menina ) já adultos seguirão caminhos que não condizem com seus generos e isso é o que mais me destrói dia após dia. Filhos criados sem a convivência diária do pai, com essa avalanche de ideologias, a tendencia é dar merda",0.41910073,0.0919852256774902,0.41910073,0.034110364,0.10221587,0.36798462,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_696674,"chama o Rui costa pimenta do pcp, melhor analise geopolitica do mundo",0,0,"chama o Rui costa pimenta do pcp, melhor analise geopolitica do mundo",0.08083374,0.0944437980651855,0.08083374,0.0017738342,0.005401687,0.04442204,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_1674620,FILHOS PARA ALIMENTAR A INDÚSTRIA DA PENSÃO ALIMENTÍCIA  E SUSTENTAR O GOVERNO COM IMPOSTOS.,0,0,FILHOS PARA ALIMENTAR A INDÚSTRIA DA PENSÃO ALIMENTÍCIA  E SUSTENTAR O GOVERNO COM IMPOSTOS.,0.032863233,0.0637588500976562,0.032863233,0.00088214874,0.0025158543,0.020837102,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_18382,"Mas também muitos homens estão procurando mulheres perfeitas, velhos procurando novinhas,  acho que a culpa é de todos",0,0,"Mas também muitos homens estão procurando mulheres perfeitas, velhos procurando novinhas,  acho que a culpa é de todos",0.16098402,0.091679573059082,0.16098402,0.008430481,0.10221587,0.07238392,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_2425357,Isso aí se chama prostituta. A pessoa não faz nada e exige que o homem ganha bem pra sustentala. Deve ser bem pesado carregar essa mala sem alça,1,1,Isso aí se chama prostituta. A pessoa não faz nada e exige que o homem ganha bem pra sustentala. Deve ser bem pesado carregar essa mala sem alça,0.42568782,0.0990335941314697,0.42568782,0.040387187,0.14875233,0.41767508,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_370618,"desse jeito, esse pai está certo.",0,0,"desse jeito, esse pai está certo.",0.016964182,0.1039240360260009,0.016964182,0.0012588501,0.0040327664,0.0092228865,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_2684335,"Nenhum é melhor q o outro, fraco nesse video ai é so questão de percepção",0,0,"Nenhum é melhor q o outro, fraco nesse video ai é so questão de percepção",0.05898502,0.0800468921661377,0.05898502,0.0014019012,0.004347248,0.030926194,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_2616921,"Ufaa pensei que era os dois juntos , por um momento duvidei de sua virtude",0,0,"Ufaa pensei que era os dois juntos , por um momento duvidei de sua virtude",0.022846194,0.1529717445373535,0.022846194,0.00081062317,0.0024603575,0.013896915,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_1198239,Realmente.. Ainda tentou.. Chegou pra dizendo que não dá mais... É tchau e benção 😂😂,0,0,Realmente.. Ainda tentou.. Chegou pra dizendo que não dá mais... É tchau e benção 😂😂,0.032391842,0.0793550014495849,0.032391842,0.00077724457,0.0012024303,0.021868404,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_1861385,"Pois é, não da pra contar com elas pra nada.",1,1,"Pois é, não da pra contar com elas pra nada.",0.032391842,0.0934927463531494,0.032391842,0.0011396408,0.0027193425,0.022190686,comentarios_toxicidade,1,final_toxicidade,0.2,0
comentario_2198248,Qualquer idade? Conheço um que mora no orfanato que topa. Tá doido atrás de um compromisso sério com uma mãe. 😅😅😅😅😅,0,0,Qualquer idade? Conheço um que mora no orfanato que topa. Tá doido atrás de um compromisso sério com uma mãe. 😅😅😅😅😅,0.19939905,0.0890669822692871,0.19939905,0.006790161,0.009286462,0.12883772,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_19394,"Nem precisa chegar na idade, ela é feia, por isso caras feios chegam nela. Ela sabe disso, é só ela se olhar no espelho.",1,1,"Nem precisa chegar na idade, ela é feia, por isso caras feios chegam nela. Ela sabe disso, é só ela se olhar no espelho.",0.6336687,0.0900132656097412,0.56269526,0.16960317,0.11396073,0.6336687,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_1132353,"Vamos lá,  algumas considerações.  Algumas coisas confesso que achei prudente olhar... tenho um filho e não tenho contato, levanta muitos alertas... o problema aí é  desistir no primeiro encontro... talvez não seja o motivo.antes de entender, mas tem muitos dessas falas podem sim ser problemáticas pra qualquer pessoa. O tom debochado delas é  que muda totalmente o foco das questões.... hj em dia e sim necessário olhar muito bem onde se tá amarrando o bode... pq o futuro pode ser um longo arrependimento....",0,0,"Vamos lá,  algumas considerações.  Algumas coisas confesso que achei prudente olhar... tenho um filho e não tenho contato, levanta muitos alertas... o problema aí é  desistir no primeiro encontro... talvez não seja o motivo.antes de entender, mas tem muitos dessas falas podem sim ser problemáticas pra qualquer pessoa. O tom debochado delas é  que muda totalmente o foco das questões.... hj em dia e sim necessário olhar muito bem onde se tá amarrando o bode... pq o futuro pode ser um longo arrependimento....",0.036870047,0.0806646347045898,0.036870047,0.0016975403,0.0041067624,0.021803947,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_985771,Tanta idiotice!!! Homem virou virgens?! 😂,0,1,Tanta idiotice!!! Homem virou virgens?! 😂,0.4962726,0.0953879356384277,0.47119883,0.023152983,0.06795148,0.4962726,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_2988718,"Quem sabe ela nao consiga uma.mukher que traga muito mais que essa cesta que ele esta levando, uma que ira edificar a sua cs.",1,0,"Quem sabe ela nao consiga uma.mukher que traga muito mais que essa cesta que ele esta levando, uma que ira edificar a sua cs.",0.25462922,0.1259393692016601,0.25462922,0.016060932,0.0233943,0.16266862,comentarios_toxicidade,0,final_toxicidade,0.2,1
comentario_2855739,"sou evangélico/cristão, e, infelizmente, muita coisa é  verdade, fariseus",0,0,"sou evangélico/cristão, e, infelizmente, muita coisa é  verdade, fariseus",0.23922618,0.104982852935791,0.23812068,0.007820129,0.23922618,0.0670459,comentarios_toxicidade,0,final_toxicidade,0.2,1
comentario_696747,"MUITO BOM!FALTOU UMA ORIENTAÇÃO QUE PASSO PARA MINHAS FILHAS, NÃO TIRAR O OLHO DO COPO QUE BEBE, PREFERÊNCIA BEBER NA GARRAFA E SEMPRE UTILIZAR A TAMPA.",0,0,"MUITO BOM!FALTOU UMA ORIENTAÇÃO QUE PASSO PARA MINHAS FILHAS, NÃO TIRAR O OLHO DO COPO QUE BEBE, PREFERÊNCIA BEBER NA GARRAFA E SEMPRE UTILIZAR A TAMPA.",0.050573748,0.1331856250762939,0.050573748,0.0025177002,0.0029043318,0.01648093,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_1360608,"Sou da capital de São Paulo, e penso em sair dessa cidade.",0,0,"Sou da capital de São Paulo, e penso em sair dessa cidade.",0.005897866,0.1091911792755127,0.002450382,0.00027537346,0.0011700572,0.005897866,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_21918,Satanás anda ao derredor... o fim dos tempos,0,0,Satanás anda ao derredor... o fim dos tempos,0.20242359,0.0898551940917968,0.20242359,0.010910034,0.01274247,0.07428485,comentarios_toxicidade,0,final_toxicidade,0.2,1
comentario_2729587,Oxe tiveram tiveram mais de 12 e agora querem um... abraçaaa fias,0,0,Oxe tiveram tiveram mais de 12 e agora querem um... abraçaaa fias,0.028031485,0.0581800937652587,0.028031485,0.0013446808,0.0032743104,0.017227544,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_469290,Resumindo nós homens temos muito quê aprender e deixar de ser trouxa...,0,0,Resumindo nós homens temos muito quê aprender e deixar de ser trouxa...,0.2540519,0.1038596630096435,0.2540519,0.011444092,0.10221587,0.22303216,comentarios_toxicidade,0,final_toxicidade,0.2,1
comentario_2337390,"Tem que dar valor no que crecem maravilhoso  o sr da Havan 😂😂😂 vao bolaonariatas .O pt não  ganhou as eleições  ai so por isso nao esta sendo ajudados por eles ,porque o exercito  era pra ter ajudado ,a recuperar  so que nao deixaram",0,1,"Tem que dar valor no que crecem maravilhoso  o sr da Havan 😂😂😂 vao bolaonariatas .O pt não  ganhou as eleições  ai so por isso nao esta sendo ajudados por eles ,porque o exercito  era pra ter ajudado ,a recuperar  so que nao deixaram",0.19986437,0.1133656501770019,0.19986437,0.0062561035,0.034300596,0.16809943,comentarios_toxicidade,1,final_toxicidade,0.2,0
comentario_773788,Mais as mulheres são os Zé hj em dia 😂😂😂😂,1,1,Mais as mulheres são os Zé hj em dia 😂😂😂😂,0.27510223,0.0976936817169189,0.2648175,0.014640691,0.27510223,0.17237684,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_1579029,ELA PEGA O CACETE DO MARIO 1 VEZ !........NO CELULAR 1000 VEZES !.........VAZA TEM OUTRA ALI QUE QUER ALGO REALMENTE,1,1,ELA PEGA O CACETE DO MARIO 1 VEZ !........NO CELULAR 1000 VEZES !.........VAZA TEM OUTRA ALI QUE QUER ALGO REALMENTE,0.5024724,0.0449893474578857,0.5024724,0.16960317,0.029660052,0.3388922,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_1213387,"Mas se é um homem que fala essas coisas, é massacrado... muitas vezes até pelos próprios homens.",0,0,"Mas se é um homem que fala essas coisas, é massacrado... muitas vezes até pelos próprios homens.",0.007151874,0.0489070415496826,0.0049635945,0.00047683716,0.0009943173,0.007151874,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_1869710,"Eu, eu sou o Senhor, e além de mim não há Salvador. ✨Isaías 43:11",0,0,"Eu, eu sou o Senhor, e além de mim não há Salvador. ✨Isaías 43:11",0.014827953,0.0952475070953369,0.014827953,0.00078201294,0.0050317086,0.008044879,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_2510753,"Só pela ""carinha"" dela já dá pra saber que de fato é uma armadilha. Abre o olho garoto",1,1,"Só pela ""carinha"" dela já dá pra saber que de fato é uma armadilha. Abre o olho garoto",0.24442963,0.0968484878540039,0.24442963,0.010681152,0.012541492,0.21836096,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_627852,  os sinais são diferentes. Por isso existe o termo ESPECTRO autista. Mas a grande maioria não consegue segurar sua emoção. Por isso partem pra agressão.,0,0,  os sinais são diferentes. Por isso existe o termo ESPECTRO autista. Mas a grande maioria não consegue segurar sua emoção. Por isso partem pra agressão.,0.24924077,0.0911753177642822,0.24924077,0.008163452,0.10815793,0.107333586,comentarios_toxicidade,0,final_toxicidade,0.2,1
comentario_2203609,Se o soldado não encapou a arma vai levar um golpe,0,1,Se o soldado não encapou a arma vai levar um golpe,0.19599396,0.0543539524078369,0.19599396,0.01083374,0.0071035884,0.025800243,comentarios_toxicidade,1,final_toxicidade,0.2,0
comentario_658864,"Gustavo Machado, o terror dos ancaps, monarquistas, fascistas e afins. Campeão invicto de debates na Internet. Parabéns ao Gustavo e ao RedCast. 👏👏👏👏",0,0,"Gustavo Machado, o terror dos ancaps, monarquistas, fascistas e afins. Campeão invicto de debates na Internet. Parabéns ao Gustavo e ao RedCast. 👏👏👏👏",0.19314334,0.0708987712860107,0.19314334,0.006942749,0.046159767,0.16337912,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_3032836,Hoje em dia inventaram um monte de nomes diferentes para prostituta.,1,0,Hoje em dia inventaram um monte de nomes diferentes para prostituta.,0.1013248,0.0924711227416992,0.1013248,0.009422302,0.009249465,0.04442204,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_349678,"Para as mulheres, homens são apenas ferramentas utilitárias. Elas não os ""amam"" pelo que são, mas pela utilidade.",1,1,"Para as mulheres, homens são apenas ferramentas utilitárias. Elas não os ""amam"" pelo que são, mas pela utilidade.",0.44690517,0.0953612327575683,0.36867723,0.023076924,0.44690517,0.26957804,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_533467,"Essa sim merece ser escutada,essa parada ai",0,0,"Essa sim merece ser escutada,essa parada ai",0.015142105,0.0924794673919677,0.015142105,0.00094890594,0.0028118372,0.0092228865,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_2135770,É muito excesso de infantilidade.,0,1,É muito excesso de infantilidade.,0.17025198,0.0860397815704345,0.17025198,0.002822876,0.015757138,0.075868964,comentarios_toxicidade,1,final_toxicidade,0.2,0
comentario_237219,Para EX... Só há um tratamento simples e muito eficaz: chá de sumiço e contato ZERO...Prove e veras !!!,0,0,Para EX... Só há um tratamento simples e muito eficaz: chá de sumiço e contato ZERO...Prove e veras !!!,0.11119666,0.0927987098693847,0.11119666,0.00541687,0.004384246,0.04852104,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_85946,Viu as 3 horas de vídeo mesmo?,0,0,Viu as 3 horas de vídeo mesmo?,0.007979449,0.0849435329437255,0.007979449,0.00068187714,0.0015169121,0.006819372,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_2039973,"​Sabem disfarçar bem, uma grande parcela rejeita e não é endeusado pela mídia. Já no Brasil se tornou normal e é aplaudido de pé pela maioria dos bonobos com 80 de QI.   ",0,1,"​Sabem disfarçar bem, uma grande parcela rejeita e não é endeusado pela mídia. Já no Brasil se tornou normal e é aplaudido de pé pela maioria dos bonobos com 80 de QI.   ",0.4534306,0.1076669692993164,0.40336934,0.023076924,0.27914262,0.4534306,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_1985970,"Isso é  caráter, já  vi casos  parecidos, mas,tem uma coisa nisso  tudo  que a maioria  não  presta a atenção, são  os SINAIS, traição financeira, conjugal ou outra qualquer  começa  aos poucos, levam o relacionamento  a diante   sem buscar  pelo amparo  de DEUS, então  ,sozinhos  nos fragilizamos, e o inimigo  se aproveita  pra fazer sua destruição...",0,0,"Isso é  caráter, já  vi casos  parecidos, mas,tem uma coisa nisso  tudo  que a maioria  não  presta a atenção, são  os SINAIS, traição financeira, conjugal ou outra qualquer  começa  aos poucos, levam o relacionamento  a diante   sem buscar  pelo amparo  de DEUS, então  ,sozinhos  nos fragilizamos, e o inimigo  se aproveita  pra fazer sua destruição...",0.04834723,0.0613019466400146,0.04834723,0.0019168854,0.00847251,0.025155678,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_1003958,"Mas mostra vc trabalhando querida isso é obrigação , agora nos mostre vc trabalhando, trabalha onde? Como vc ajuda o marido a colocar grana em casa? Faça outro vídeo mostrando seu emprego.",0,0,"Mas mostra vc trabalhando querida isso é obrigação , agora nos mostre vc trabalhando, trabalha onde? Como vc ajuda o marido a colocar grana em casa? Faça outro vídeo mostrando seu emprego.",0.10956833,0.0889508724212646,0.10956833,0.002861023,0.005364689,0.04910661,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_1804574,E os caras que só não põe o pau em buraco de árvore pq não sabe o que tem lá dentro... Mas por em tudo põe né kkkk,0,1,E os caras que só não põe o pau em buraco de árvore pq não sabe o que tem lá dentro... Mas por em tudo põe né kkkk,0.50789946,0.1034653186798095,0.50789946,0.16960317,0.037394293,0.27146968,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_1184473,E impressão minha ou na hora que ele puxou a minha ela tava mordendo os lábios 😅,0,0,E impressão minha ou na hora que ele puxou a minha ela tava mordendo os lábios 😅,0.079250954,0.1008467674255371,0.079250954,0.0031089783,0.0026083488,0.014428918,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_2499547,Infelizmente essa é a nova geração a geração das drogas da prostituição do mau caratismo da homossexualidade pessoas que nos deixam enojados verdadeiro repúdio,0,1,Infelizmente essa é a nova geração a geração das drogas da prostituição do mau caratismo da homossexualidade pessoas que nos deixam enojados verdadeiro repúdio,0.5130944,0.0867667198181152,0.4826145,0.20678867,0.46028158,0.5130944,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_1865854,"Falou tudo... Depois elas vem falar que sao empoderadas, que conquistaram tudo com seu próprio esforço 😂😂😂",1,1,"Falou tudo... Depois elas vem falar que sao empoderadas, que conquistaram tudo com seu próprio esforço 😂😂😂",0.08241652,0.0385208129882812,0.08241652,0.0018405914,0.007214582,0.047349896,comentarios_toxicidade,1,final_toxicidade,0.2,0
comentario_159074,Parabéns  aos dois o patrão que foi solidario e o empregado que cuidou dz fazenda como se fosse dele.Aí vem a vitória.Deus te dá a oportunidade e vc.faz a sua parte para ter a vitória.,0,0,Parabéns  aos dois o patrão que foi solidario e o empregado que cuidou dz fazenda como se fosse dele.Aí vem a vitória.Deus te dá a oportunidade e vc.faz a sua parte para ter a vitória.,0.007778878,0.0828866958618164,0.007351146,0.0003039837,0.0009711938,0.007778878,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_2952444,"Quando o parceiro diz foda-se pra o outro, já disse tudo.Agora fica quem quiser já que no final o lascado não será eu e sim quem continuo kk😂",0,0,"Quando o parceiro diz foda-se pra o outro, já disse tudo.Agora fica quem quiser já que no final o lascado não será eu e sim quem continuo kk😂",0.50503236,0.0519819259643554,0.50503236,0.16960317,0.01857083,0.30326313,comentarios_toxicidade,0,final_toxicidade,0.2,1
comentario_220007,Há muitos casais em que homem e mulher têm a mesma idade e seus casamentos já duram há mais de 30 anos.,0,0,Há muitos casais em que homem e mulher têm a mesma idade e seus casamentos já duram há mais de 30 anos.,0.004704199,0.0881781578063964,1.2823764e-05,7.0780516e-07,3.1795034e-06,0.004704199,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_1409876,"@  sou mulher e acredito que cada um, independente de ser homem ou mulher, deve assumir responsabilidade por suas atitudes. Se ela tem descontrole emocional ela precisa se tratar, não é culpa de ninguém a não ser ela mesma. O racismo faz parte da personalidade dela e de muitos que não são expostos. Ela diz que o relacionamento era abusivo, mas o que ela mostra é, chorando, tentar sensibilizar quem assiste se vitimizando. É evidente que ela está inventando história para se sair de vítima. Mulheres e homens podem ser tóxicos na mesma proporção. Ela é racista e narcisista.",0,1,"@  sou mulher e acredito que cada um, independente de ser homem ou mulher, deve assumir responsabilidade por suas atitudes. Se ela tem descontrole emocional ela precisa se tratar, não é culpa de ninguém a não ser ela mesma. O racismo faz parte da personalidade dela e de muitos que não são expostos. Ela diz que o relacionamento era abusivo, mas o que ela mostra é, chorando, tentar sensibilizar quem assiste se vitimizando. É evidente que ela está inventando história para se sair de vítima. Mulheres e homens podem ser tóxicos na mesma proporção. Ela é racista e narcisista.",0.1641865,0.0924222469329834,0.1641865,0.004196167,0.052944973,0.082866095,comentarios_toxicidade,1,final_toxicidade,0.2,0
comentario_1794740,"@  quem disse que Kaka foi forte? Pelo contrário, dentro do relacionamento ele era submisso.",0,1,"@  quem disse que Kaka foi forte? Pelo contrário, dentro do relacionamento ele era submisso.",0.032627538,0.0891385078430175,0.032627538,0.0008773804,0.0025343532,0.014048916,comentarios_toxicidade,1,final_toxicidade,0.2,0
comentario_1818008,elas quebram regras pro chad... foda kk,0,1,elas quebram regras pro chad... foda kk,0.8988238,0.1047413349151611,0.8988238,0.44787344,0.11396073,0.47384647,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_616179,Por curiosidade? Porque você nunca namorou?,0,0,Por curiosidade? Porque você nunca namorou?,0.030977672,0.105271577835083,0.030977672,0.00096797943,0.0016186562,0.017614283,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_979423,"MUITO  CUIDADO,  VCS TRABALHAM NA MESMA EMPRESA E ELE PODE TE USAR A HORA QUE QUISER. VC É MUITO CARENTE E SUA AUTOESTIMA ESTÁ  MUITO BAIXA. SE CUIDE, POR FAVOR!!",0,1,"MUITO  CUIDADO,  VCS TRABALHAM NA MESMA EMPRESA E ELE PODE TE USAR A HORA QUE QUISER. VC É MUITO CARENTE E SUA AUTOESTIMA ESTÁ  MUITO BAIXA. SE CUIDE, POR FAVOR!!",0.47020787,0.0877635478973388,0.3974717,0.016383713,0.020681098,0.47020787,comentarios_toxicidade,1,final_toxicidade,0.2,1
comentario_966475,É um acordo que elas tem com o cidade alerta senão eles ficam sem trabalho,0,0,É um acordo que elas tem com o cidade alerta senão eles ficam sem trabalho,0.02072494,0.081000804901123,0.02072494,0.00067710876,0.0025713511,0.009545889,comentarios_toxicidade,0,final_toxicidade,0.2,0
comentario_2466080,@  Eu achava que você fosse  pouco mais inteligente. Escrita é uma forma de expressão verbal. Agora entendo porque concorda com ela é falta de qi.,0,1,@  Eu achava que você fosse  pouco mais inteligente. Escrita é uma forma de expressão verbal. Agora entendo porque concorda com ela é falta de qi.,0.5935568,0.0957746505737304,0.52811706,0.023076924,0.024600167,0.5935568,comentarios_toxicidade,1,final_toxicidade,0.2,1
