id_video_anonimizado,text,final_misoginia,final_toxicidade,texto_analise,score_perspective_max,latencia_api,detalhe_toxicity,detalhe_severe,detalhe_identity,detalhe_insult,tipo_origem,unified_label,original_label_column,threshold_aplicado,pred_label
video_14396,CORPO BONITO NÃO GARANTE VALOR #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem #shorts,0,0,CORPO BONITO NÃO GARANTE VALOR #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem #shorts,0.014576632,0.0771152973175048,0.014576632,0.0021362305,0.0032928092,0.009640889,videos_misoginia,0,final_misoginia,0.2,0
video_14424,Descubra O Segredo Para Atrair Homens Com Atitude!,0,0,Descubra O Segredo Para Atrair Homens Com Atitude!,0.039226998,0.0566880702972412,0.039226998,0.0021457672,0.00828752,0.017088935,videos_misoginia,0,final_misoginia,0.2,0
video_14455,MULHER QUERENDO TOMAR VANTAGEM NO HOMEM CEGO! #memes #piadascurtas #humor #comedia seja bem vindo a mais um vídeo do canal Não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo.MULHER QUERENDO TOMAR VANTAGEM NO HOMEM CEGO! #memes #piadascurtas #humor #comedia,0,0,MULHER QUERENDO TOMAR VANTAGEM NO HOMEM CEGO! #memes #piadascurtas #humor #comedia seja bem vindo a mais um vídeo do canal Não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo.MULHER QUERENDO TOMAR VANTAGEM NO HOMEM CEGO! #memes #piadascurtas #humor #comedia,0.2855005,0.1073660850524902,0.2855005,0.023076924,0.10221587,0.07745308,videos_misoginia,0,final_misoginia,0.2,1
video_14492,As famílias estão achando que as escolas tem que aceitar toda criança mimada 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,0,As famílias estão achando que as escolas tem que aceitar toda criança mimada 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0.21642438,0.0994594097137451,0.21642438,0.022710243,0.051580742,0.082372494,videos_misoginia,0,final_misoginia,0.2,1
video_1450,"3 ERROS QUE FAZEM O HOMEM SE AFASTAR 3 ERROS QUE FAZEM O HOMEM SE AFASTARNeste vídeo eu vou te explicar quais são os 3 erros que fazem o homem se afastar.  Muitas mulheres começam o relacionamento e do nada o homem se afasta e elas se questionam: ele se afastou o que fazer?, o que fazer como ele se afastar?, o que fazer quando ele se afasta. Essas e outras perguntas você vai entender depois desse vídeo.Se você quer aprender a como conquistar um homem, como seduzir um homem, como fazer ele se apaixonar, como ser feliz no amor, este canal é para você.🔴GUIA DA MULHER AUTOCONFIANTE🔴https://karinefloriana.com.br/🔴COMO RECONQUISTAR O EX🔴https://pay.kiwify.com.br/B5bvtUE🔴E-BOOK: 10 SEGREDOS PODEROSOS PARA AUMENTAR O AMOR-PRÓPRIO E POTENCIALIZAR SUA ATRAÇÃOhttps://pay.hotmart.com/C83942882PINSCREVA-SE NO NOSSO CANAL PARA RECEBER MAIS CONSELHOS RELACIONADOS A RELACIONAMENTOS E TÉCNICAS DE SEDUÇÃO.🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚨Compartilhe esse vídeo🚨➤Não trate ficante como namoradohttps://youtube.com/shorts/51decq8bANc🚨Videos que também podem te ajudar🚨➤COMO DESCOBRIR SE ELE TE QUER DE VERDADEhttps://youtu.be/KgiHeongySk➤COMO PARAR DE PENSAR NELE! 4 DICAS PARA MUDAR O PENSAMENTO E ESQUECER ELE.https://youtu.be/67d0yYyVIp8➤QUAIS SÃO AS CINCO PRINCIPAIS CARACTERÍSTICAS DE UM RELACIONAMENTO TÓXICOhttps://youtu.be/s4mve-Svf58➤3 ATITUDES QUE TODO HOMEM PROCURA EM UMA MULHER. SEJA DIFERENTE E IRRESISTÍVEL.https://youtu.be/4ldhbs-sq2E➤4 ATITUDES QUE AFASTAM OS HOMENShttps://youtu.be/sXr7rPLVb5Y➤4 COISAS QUE OS HOMENS ACHAM BONITO EM UMA MULHERhttps://youtu.be/2oARE1DH5Bw➤4 DICAS INFALÍVEIS DE COMO FAZER ELE SENTIR SUA FALTAhttps://youtu.be/p0Tp5mIxfsg➤SERÁ QUE ELE ME QUER? O HOMEM QUE TE QUER VAI FAZER ISTO.https://youtu.be/DzyypBZ0e6A➤3 COISAS QUE OS HOMENS AMAM NAS MULHERES. FAÇA ELE TE QUERERhttps://youtu.be/rMdqdIt8B6o➤GATILHOS VISUAIS QUE DEIXAM O HOMEM LOUCO, A ISCA PERFEITA.https://youtu.be/TUuBavtdsM0===========================================================🔴 #relacionamento #homens #erroscomuns #mulher #namoro #conquista #conquistarhomem 🔻Me Encontre nas Redes Sociais🔻📸Instagram➤https://www.instagram.com/karinefloriana/📸Tiktok➤http://www.tiktok.com/ 🎬YouTube➤https://www.youtube.com/ 📸Linkedin➤www.linkedin.com/in/karinefloriana📸KWAI➤ https://kwai-video.com/u/ /n8XhvCfK",0,0,"3 ERROS QUE FAZEM O HOMEM SE AFASTAR 3 ERROS QUE FAZEM O HOMEM SE AFASTARNeste vídeo eu vou te explicar quais são os 3 erros que fazem o homem se afastar.  Muitas mulheres começam o relacionamento e do nada o homem se afasta e elas se questionam: ele se afastou o que fazer?, o que fazer como ele se afastar?, o que fazer quando ele se afasta. Essas e outras perguntas você vai entender depois desse vídeo.Se você quer aprender a como conquistar um homem, como seduzir um homem, como fazer ele se apaixonar, como ser feliz no amor, este canal é para você.🔴GUIA DA MULHER AUTOCONFIANTE🔴https://karinefloriana.com.br/🔴COMO RECONQUISTAR O EX🔴https://pay.kiwify.com.br/B5bvtUE🔴E-BOOK: 10 SEGREDOS PODEROSOS PARA AUMENTAR O AMOR-PRÓPRIO E POTENCIALIZAR SUA ATRAÇÃOhttps://pay.hotmart.com/C83942882PINSCREVA-SE NO NOSSO CANAL PARA RECEBER MAIS CONSELHOS RELACIONADOS A RELACIONAMENTOS E TÉCNICAS DE SEDUÇÃO.🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚨Compartilhe esse vídeo🚨➤Não trate ficante como namoradohttps://youtube.com/shorts/51decq8bANc🚨Videos que também podem te ajudar🚨➤COMO DESCOBRIR SE ELE TE QUER DE VERDADEhttps://youtu.be/KgiHeongySk➤COMO PARAR DE PENSAR NELE! 4 DICAS PARA MUDAR O PENSAMENTO E ESQUECER ELE.https://youtu.be/67d0yYyVIp8➤QUAIS SÃO AS CINCO PRINCIPAIS CARACTERÍSTICAS DE UM RELACIONAMENTO TÓXICOhttps://youtu.be/s4mve-Svf58➤3 ATITUDES QUE TODO HOMEM PROCURA EM UMA MULHER. SEJA DIFERENTE E IRRESISTÍVEL.https://youtu.be/4ldhbs-sq2E➤4 ATITUDES QUE AFASTAM OS HOMENShttps://youtu.be/sXr7rPLVb5Y➤4 COISAS QUE OS HOMENS ACHAM BONITO EM UMA MULHERhttps://youtu.be/2oARE1DH5Bw➤4 DICAS INFALÍVEIS DE COMO FAZER ELE SENTIR SUA FALTAhttps://youtu.be/p0Tp5mIxfsg➤SERÁ QUE ELE ME QUER? O HOMEM QUE TE QUER VAI FAZER ISTO.https://youtu.be/DzyypBZ0e6A➤3 COISAS QUE OS HOMENS AMAM NAS MULHERES. FAÇA ELE TE QUERERhttps://youtu.be/rMdqdIt8B6o➤GATILHOS VISUAIS QUE DEIXAM O HOMEM LOUCO, A ISCA PERFEITA.https://youtu.be/TUuBavtdsM0===========================================================🔴 #relacionamento #homens #erroscomuns #mulher #namoro #conquista #conquistarhomem 🔻Me Encontre nas Redes Sociais🔻📸Instagram➤https://www.instagram.com/karinefloriana/📸Tiktok➤http://www.tiktok.com/ 🎬YouTube➤https://www.youtube.com/ 📸Linkedin➤www.linkedin.com/in/karinefloriana📸KWAI➤ https://kwai-video.com/u/ /n8XhvCfK",0.31132057,0.1057765483856201,0.31132057,0.020386212,0.1035157,0.0654725,videos_misoginia,0,final_misoginia,0.2,1
video_14528,"HOMEM DA RESPOSTA INUSITADA PARA MULHER! SOLDADO PROMOVIDO COM SUCESSO! #memes #humor #comedia Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;HOMEM DA RESPOSTA INUSITADA PARA MULHER! SOLDADO PROMOVIDO COM SUCESSO!",0,0,"HOMEM DA RESPOSTA INUSITADA PARA MULHER! SOLDADO PROMOVIDO COM SUCESSO! #memes #humor #comedia Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;HOMEM DA RESPOSTA INUSITADA PARA MULHER! SOLDADO PROMOVIDO COM SUCESSO!",0.11739369,0.0979301929473877,0.11739369,0.00957489,0.03919895,0.028832749,videos_misoginia,0,final_misoginia,0.2,0
video_14627,"Mulher me largou pois fiquei sem carro #VSM #relacionamentosEntre para o Super Aulão de VSM: http://bit.ly/3RUC29n Neste vídeo, Gabriel Amorim dá as melhores dicas para você esquecer sua ex-namorada e virar a página de uma vez por todas.",0,0,"Mulher me largou pois fiquei sem carro #VSM #relacionamentosEntre para o Super Aulão de VSM: http://bit.ly/3RUC29n Neste vídeo, Gabriel Amorim dá as melhores dicas para você esquecer sua ex-namorada e virar a página de uma vez por todas.",0.05304765,0.0935480594635009,0.05304765,0.0043296814,0.007547563,0.018323302,videos_misoginia,0,final_misoginia,0.2,0
video_1466,Por que o teste dela não funcionou? 🤔 📕- ANTIOTÁRIO: https://antiotarioprooficial.com/oferta/Instagram:   https://www.instagram.com/antiotariopro/Telegram: https://t.me/antiotarioproFacebook:  https://www.facebook.com/antiotariopro/,0,0,Por que o teste dela não funcionou? 🤔 📕- ANTIOTÁRIO: https://antiotarioprooficial.com/oferta/Instagram:   https://www.instagram.com/antiotariopro/Telegram: https://t.me/antiotarioproFacebook:  https://www.facebook.com/antiotariopro/,0.01847211,0.095254898071289,0.01847211,0.0012779236,0.0032743104,0.009108886,videos_misoginia,0,final_misoginia,0.2,0
video_14710,"Depois que essa pessoa chegou na minha vida eu fiquei melhor ou pior? Aproveite esta oportunidade e leve para casa um smartphone que combina performance, estilo e tecnologia de ponta! 🚀 Galaxy M55 5G – Poder e Estilo em Suas Mãos!📱 Desempenho Impecável: Equipado com o processador Snapdragon 7 Gen 1 e 8GB de RAM, o Galaxy M55 5G oferece navegação fluida e multitarefas sem interrupções.📸 Câmeras de Alta Qualidade: Capture momentos incríveis com a câmera principal de 50MP com OIS, câmera ultra-wide de 8MP e macro de 2MP. Suas selfies também ganham destaque com a câmera frontal de 50MP.🔋 Bateria Duradoura: Com 5000mAh e carregamento rápido de 45W, você fica conectado o dia todo sem preocupações.🎮 Tela Imersiva: Desfrute de uma tela Super AMOLED+ de 6,7"" com taxa de atualização de 120Hz, ideal para jogos e vídeos.💾 Armazenamento Amplo: 256GB de espaço interno, expansível via microSD, para todos os seus arquivos e aplicativos.💰 Oferta Especial: Adquira o seu Galaxy M55 5G através do link https://mercadolivre.com/sec/1WKpsgB",0,0,"Depois que essa pessoa chegou na minha vida eu fiquei melhor ou pior? Aproveite esta oportunidade e leve para casa um smartphone que combina performance, estilo e tecnologia de ponta! 🚀 Galaxy M55 5G – Poder e Estilo em Suas Mãos!📱 Desempenho Impecável: Equipado com o processador Snapdragon 7 Gen 1 e 8GB de RAM, o Galaxy M55 5G oferece navegação fluida e multitarefas sem interrupções.📸 Câmeras de Alta Qualidade: Capture momentos incríveis com a câmera principal de 50MP com OIS, câmera ultra-wide de 8MP e macro de 2MP. Suas selfies também ganham destaque com a câmera frontal de 50MP.🔋 Bateria Duradoura: Com 5000mAh e carregamento rápido de 45W, você fica conectado o dia todo sem preocupações.🎮 Tela Imersiva: Desfrute de uma tela Super AMOLED+ de 6,7"" com taxa de atualização de 120Hz, ideal para jogos e vídeos.💾 Armazenamento Amplo: 256GB de espaço interno, expansível via microSD, para todos os seus arquivos e aplicativos.💰 Oferta Especial: Adquira o seu Galaxy M55 5G através do link https://mercadolivre.com/sec/1WKpsgB",0.009298885,0.0924868583679199,0.009298885,0.0012207031,0.0019701358,0.007474876,videos_misoginia,0,final_misoginia,0.2,0
video_14726,"""Será que pagar o combo de bebida realmente garante a atenção dela? ""Você já percebeu que algumas mulheres só ficam com homens que pagam combos de bebida? Será que isso é um critério de escolha, ou apenas um jogo de interesse? No vídeo de hoje, vamos entender por que isso acontece e como a dinâmica de consumo afeta as relações no mundo moderno. #Relacionamento #Comportamento #Mulher #FabrícioAcunha""",1,0,"""Será que pagar o combo de bebida realmente garante a atenção dela? ""Você já percebeu que algumas mulheres só ficam com homens que pagam combos de bebida? Será que isso é um critério de escolha, ou apenas um jogo de interesse? No vídeo de hoje, vamos entender por que isso acontece e como a dinâmica de consumo afeta as relações no mundo moderno. #Relacionamento #Comportamento #Mulher #FabrícioAcunha""",0.015393426,0.0931911468505859,0.015393426,0.000705719,0.0061416444,0.010362893,videos_misoginia,1,final_misoginia,0.2,0
video_1474,“Tenho vontade de fazer amor com meu marido só no período fértil”,0,0,“Tenho vontade de fazer amor com meu marido só no período fértil”,0.57271194,0.08168625831604,0.57271194,0.101760045,0.052490227,0.10294484,videos_misoginia,0,final_misoginia,0.2,1
video_14780,"MULHER DIZ QUE ESTÁ PRECISANDO DE UM NAMORADO! #memes #humor #comedia #relaciomento Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;MULHER DIZ QUE ESTÁ PRECISANDO DE UM NAMORADO!",0,0,"MULHER DIZ QUE ESTÁ PRECISANDO DE UM NAMORADO! #memes #humor #comedia #relaciomento Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;MULHER DIZ QUE ESTÁ PRECISANDO DE UM NAMORADO!",0.1798404,0.0538382530212402,0.1798404,0.013672344,0.084182754,0.04032305,videos_misoginia,0,final_misoginia,0.2,0
video_14783,"Por Que Algumas Mulheres Têm Contatinhos Mesmo em Relacionamentos Muitas mulheres, assim como alguns homens, mantêm ‘contatinhos’ – pessoas com quem conversam e mantêm uma certa conexão, mesmo que sem um compromisso sério. Isso pode acontecer por diversas razões, como a busca por atenção, validação ou até mesmo falta de satisfação em um relacionamento. A chave para lidar com isso está na comunicação aberta, respeito mútuo e confiança no relacionamento. As expectativas de ambos os parceiros devem ser claras para evitar mal-entendidos. #Relacionamento #Confiança #Masculinidade #FabrícioAcunha #Conexão""",0,0,"Por Que Algumas Mulheres Têm Contatinhos Mesmo em Relacionamentos Muitas mulheres, assim como alguns homens, mantêm ‘contatinhos’ – pessoas com quem conversam e mantêm uma certa conexão, mesmo que sem um compromisso sério. Isso pode acontecer por diversas razões, como a busca por atenção, validação ou até mesmo falta de satisfação em um relacionamento. A chave para lidar com isso está na comunicação aberta, respeito mútuo e confiança no relacionamento. As expectativas de ambos os parceiros devem ser claras para evitar mal-entendidos. #Relacionamento #Confiança #Masculinidade #FabrícioAcunha #Conexão""",0.10045706,0.0519676208496093,0.10045706,0.0048446655,0.048737846,0.021675033,videos_misoginia,0,final_misoginia,0.2,0
video_14871,"PARA HOMENS QUE QUEREM FALAR DE SEUS PROBLEMAS COM SUAS PARCEIRAS! #memes #amelhorredpillvemdelas Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;PARA HOMENS QUE QUEREM FALAR DE SEUS PROBLEMAS COM SUAS PARCEIRAS!",0,0,"PARA HOMENS QUE QUEREM FALAR DE SEUS PROBLEMAS COM SUAS PARCEIRAS! #memes #amelhorredpillvemdelas Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;PARA HOMENS QUE QUEREM FALAR DE SEUS PROBLEMAS COM SUAS PARCEIRAS!",0.18364124,0.094794750213623,0.18364124,0.012962224,0.06385879,0.036325075,videos_misoginia,0,final_misoginia,0.2,0
video_14961,"A SOCIEDADE MASCULINA PISA EM OVOS PARA SE POSICIONAR? | THIAGO SCHUTZ (Bora Podcast) 📕 Livros, mentorias e cursos do Thiago Schutz: https://thiagoschutz.com/💊 Como se tornar um homem de valor: https://elitemasculina.com.br/🎥 Canal do Youtube - Thiago Schutz:   https://www.youtube.com/ .schutzCRÉDITOS - BORA PODCAST (06/11/2023)Episódio completo:     https://www.youtube.com/watch?v=hchk37rsiEA⚕️ Quer acabar com a ejaculação precoce ou disfunção erétil? A Dra. Lucimar já atendeu mais de 5.000 homens em seu consultório e agora tem um curso completo. Acesse o link:► https://go.hotmart.com/N83358128U🎥 Conheça o Pink & Pill, podcast comandado pelo Thiago Schutz aqui no Youtube:   https://www.youtube.com/ 🎥 Veja os melhores cortes do Pink & Pill Podcast:   https://www.youtube.com/ ",0,0,"A SOCIEDADE MASCULINA PISA EM OVOS PARA SE POSICIONAR? | THIAGO SCHUTZ (Bora Podcast) 📕 Livros, mentorias e cursos do Thiago Schutz: https://thiagoschutz.com/💊 Como se tornar um homem de valor: https://elitemasculina.com.br/🎥 Canal do Youtube - Thiago Schutz:   https://www.youtube.com/ .schutzCRÉDITOS - BORA PODCAST (06/11/2023)Episódio completo:     https://www.youtube.com/watch?v=hchk37rsiEA⚕️ Quer acabar com a ejaculação precoce ou disfunção erétil? A Dra. Lucimar já atendeu mais de 5.000 homens em seu consultório e agora tem um curso completo. Acesse o link:► https://go.hotmart.com/N83358128U🎥 Conheça o Pink & Pill, podcast comandado pelo Thiago Schutz aqui no Youtube:   https://www.youtube.com/ 🎥 Veja os melhores cortes do Pink & Pill Podcast:   https://www.youtube.com/ ",0.11109332,0.0939421653747558,0.11109332,0.015092585,0.015857628,0.023479814,videos_misoginia,0,final_misoginia,0.2,0
video_15010,"O Homem trabalhador é desprezado no mundo delas. | Qual sua opinião? 🔥 Se inscreva, comente, curta e compartilhe! 🔥🔥 Pare de ser feito de Otário! 🔥📚 Adquira o seu agora! ⤵➡️| hotm.art/geracaoantiotario🚀 O livro que te ensina a se impor, evitar ciladas e nunca mais ser feito de trouxa.✅ Evitar manipulações e jogos emocionais✅ Se posicionar com inteligência nos relacionamentos✅ Torne-se a melhor versão de si mesmo",1,1,"O Homem trabalhador é desprezado no mundo delas. | Qual sua opinião? 🔥 Se inscreva, comente, curta e compartilhe! 🔥🔥 Pare de ser feito de Otário! 🔥📚 Adquira o seu agora! ⤵➡️| hotm.art/geracaoantiotario🚀 O livro que te ensina a se impor, evitar ciladas e nunca mais ser feito de trouxa.✅ Evitar manipulações e jogos emocionais✅ Se posicionar com inteligência nos relacionamentos✅ Torne-se a melhor versão de si mesmo",0.18269104,0.1069264411926269,0.18269104,0.012574885,0.016862517,0.10440776,videos_misoginia,1,final_misoginia,0.2,0
video_15022,ELA NÃO SABE  POR QUÊ OS HOMENS SÃO ASSIM! Olá! seja bem vindo a mais um video do canal. ELA NÃO SABE  POR QUÊ OS HOMENS SÃO ASSIM! não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;,0,0,ELA NÃO SABE  POR QUÊ OS HOMENS SÃO ASSIM! Olá! seja bem vindo a mais um video do canal. ELA NÃO SABE  POR QUÊ OS HOMENS SÃO ASSIM! não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;,0.24763705,0.0648791790008544,0.24763705,0.015996376,0.07012023,0.0573046,videos_misoginia,0,final_misoginia,0.2,1
video_15037,"A internet é uma coisa maravilhosa. • Lucas Scudeler e Wendell Carvalho | Inteligência Ltda Transforme sua mente e inspire-se diariamente! Inscreva-se no The Red Pill para reflexões profundas, motivação e sabedoria que vão mudar sua vida.➥ Redes Sociais ✂:📲  Instagram: https://www.instagram.com/the_redpill1📲  TikTok: https://www.tiktok.com/ 📲  Youtube: https://www.youtube.com/ 📲  Facebook: https://www.facebook.com/the.redpill.cortes➥ Compartilhe este vídeo:https://youtu.be/n2ardQ6fRIY➥ Se inscreva no canalhttps://www.youtube.com/ ?sub_confirmation=1📌 Créditos:🎙 PROSPERIDADE: LUCAS SCUDELER E WENDELL CARVALHO - Inteligência Ltda. Podcast #1062➜ https://youtu.be/UgPEagm_t98The Red PillPodcast MotivacionaisA internet é uma coisa maravilhosa. • Lucas Scudeler e Wendell Carvalho | Inteligência Ltda",0,0,"A internet é uma coisa maravilhosa. • Lucas Scudeler e Wendell Carvalho | Inteligência Ltda Transforme sua mente e inspire-se diariamente! Inscreva-se no The Red Pill para reflexões profundas, motivação e sabedoria que vão mudar sua vida.➥ Redes Sociais ✂:📲  Instagram: https://www.instagram.com/the_redpill1📲  TikTok: https://www.tiktok.com/ 📲  Youtube: https://www.youtube.com/ 📲  Facebook: https://www.facebook.com/the.redpill.cortes➥ Compartilhe este vídeo:https://youtu.be/n2ardQ6fRIY➥ Se inscreva no canalhttps://www.youtube.com/ ?sub_confirmation=1📌 Créditos:🎙 PROSPERIDADE: LUCAS SCUDELER E WENDELL CARVALHO - Inteligência Ltda. Podcast #1062➜ https://youtu.be/UgPEagm_t98The Red PillPodcast MotivacionaisA internet é uma coisa maravilhosa. • Lucas Scudeler e Wendell Carvalho | Inteligência Ltda",0.029092113,0.0865733623504638,0.029092113,0.0039863586,0.009360458,0.013706914,videos_misoginia,0,final_misoginia,0.2,0
video_15099,"MULHER QUERENDO ARRUMAR HOMEM PROVEDOR! #memes #amelhorredpillvemdelas #comedia #humor #engraçado Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre o  MULHER QUERENDO ARRUMAR HOMEM PROVEDOR!não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;",1,0,"MULHER QUERENDO ARRUMAR HOMEM PROVEDOR! #memes #amelhorredpillvemdelas #comedia #humor #engraçado Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre o  MULHER QUERENDO ARRUMAR HOMEM PROVEDOR!não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;",0.18459146,0.0635762214660644,0.18459146,0.015092585,0.052944973,0.03710241,videos_misoginia,1,final_misoginia,0.2,0
video_15131,"MULHER REFUTANDO O FEMINISMO COM ARGUMENTOS! seja bem vindo a mais um vídeo do canal, hoje vamos SOBRE MULHER REFUTANDO O FEMINISMO COM ARGUMENTOS! não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo. vamos começar",0,0,"MULHER REFUTANDO O FEMINISMO COM ARGUMENTOS! seja bem vindo a mais um vídeo do canal, hoje vamos SOBRE MULHER REFUTANDO O FEMINISMO COM ARGUMENTOS! não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo. vamos começar",0.2540519,0.1026484966278076,0.2540519,0.015157142,0.19890837,0.06250052,videos_misoginia,0,final_misoginia,0.2,1
video_15174,"A FUTURA ESPOSA DO MIQUEINHA! E DOS SENHORES QUE NÃO SEGUIREM O CANAL! KKKKK Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre A FUTURA ESPOSA DO MIQUEINHA! E DOS SENHORES QUE NÃO SEGUIREM O CANAL! KKKKKnão se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;",0,1,"A FUTURA ESPOSA DO MIQUEINHA! E DOS SENHORES QUE NÃO SEGUIREM O CANAL! KKKKK Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre A FUTURA ESPOSA DO MIQUEINHA! E DOS SENHORES QUE NÃO SEGUIREM O CANAL! KKKKKnão se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;",0.22177623,0.0936205387115478,0.22177623,0.017610285,0.031722516,0.05203446,videos_misoginia,0,final_misoginia,0.2,1
video_15183,MULHER FALA COMO ELAS AGEM QUANDO ESTÃO TRAÍNDO!CONFIA MIQUEINHA! seja bem vindo a mais um vídeo do CANAL !não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo. vamos começar. MULHER FALA COMO ELAS AGEM QUANDO ESTÃO TRAÍNDO!CONFIA MIQUEINHA!,0,0,MULHER FALA COMO ELAS AGEM QUANDO ESTÃO TRAÍNDO!CONFIA MIQUEINHA! seja bem vindo a mais um vídeo do CANAL !não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo. vamos começar. MULHER FALA COMO ELAS AGEM QUANDO ESTÃO TRAÍNDO!CONFIA MIQUEINHA!,0.2648175,0.0945446491241455,0.2648175,0.019482423,0.116281845,0.07998765,videos_misoginia,0,final_misoginia,0.2,1
video_15241,ATENÇÃO HOMENS REDPILL FIQUEM SOLTEIROS E FELIZES PARA SEMPRE! #memes #humor #amelhorredpillvemdelas seja bem vindo a mais um vídeo do canal Não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo.ATENÇÃO HOMENS REDPILL FIQUEM SOLTEIROS E FELIZES PARA SEMPRE! #memes #humor #amelhorredpillvemdelas,0,1,ATENÇÃO HOMENS REDPILL FIQUEM SOLTEIROS E FELIZES PARA SEMPRE! #memes #humor #amelhorredpillvemdelas seja bem vindo a mais um vídeo do canal Não se esqueça inscrever no CANAL e deixar o like  além disso ative o sininho de notificações para não perder nenhum vídeo.ATENÇÃO HOMENS REDPILL FIQUEM SOLTEIROS E FELIZES PARA SEMPRE! #memes #humor #amelhorredpillvemdelas,0.14429577,0.0928301811218261,0.14429577,0.009498596,0.04667538,0.034341812,videos_misoginia,0,final_misoginia,0.2,0
